H,h,target,v
0.1251547594,0.1035796265,1.3942492709,0.1610978279
0.1262879345,0.1140738468,1.421658746,0.1652290586
0.1274229236,0.1241889096,1.449305287,0.1693648774
0.1285597728,0.1339451032,1.4771859318,0.1735042363
0.1296985278,0.1433612906,1.5052977409,0.1776461239
0.130839234,0.1524550331,1.5336377978,0.1817895645
0.1319819361,0.1612427001,1.5622032083,0.1859336163
0.0774685278,-2.3051085692,0.5061176029,0.0120100397
0.078554962,-2.0379525047,0.51936654,0.014122211
0.0796425865,-1.814605103,0.5332264549,0.0163624181
0.0807312089,-1.625142523,0.5476500708,0.0187237825
0.0818206807,-1.4624220249,0.5625997977,0.0211998964
0.0829108882,-1.3211725559,0.5780452025,0.0237847665
0.0840017455,-1.1974200624,0.5939612445,0.0264727678
0.0850931896,-1.0881121563,0.6103270146,0.0292586051
0.0861851757,-0.9908658986,0.6271248158,0.032137281
0.0872776743,-0.9037940473,0.6443394799,0.0351040676
0.0883706688,-0.8253827084,0.6619578525,0.0381544831
0.0894641532,-0.7544034907,0.6799683989,0.0412842712
0.0905581302,-0.6898493277,0.6983608977,0.0444893828
0.0916526105,-0.6308868516,0.7171262023,0.0477659605
0.0927476109,-0.5768205464,0.736256051,0.0511103246
0.0938431538,-0.5270654191,0.7557429157,0.0545189603
0.0949392663,-0.481125917,0.7755798801,0.0579885074
0.0960359796,-0.4385794901,0.7957605407,0.0615157495
0.0971333282,-0.3990636453,0.8162789265,0.0650976056
0.0982313494,-0.3622656593,0.8371294323,0.0687311219
0.0993300834,-0.3279143333,0.8583067643,0.0724134644
0.1004295722,-0.2957733322,0.8798058944,0.076141912
0.1015298597,-0.2656357659,0.9016220225,0.079913851
0.1026309916,-0.2373197483,0.9237505448,0.0837267687
0.1037330147,-0.2106647364,0.9461870272,0.0875782489
0.1048359768,-0.185528494,0.968927183,0.0914659669
0.1059399269,-0.1617845575,0.9919668539,0.0953876849
0.1070449145,-0.1393201126,1.0153019939,0.0993412485
0.10815099,-0.1180342029,1.0389286561,0.1033245821
0.109258204,-0.0978362147,1.0628429808,0.1073356864
0.1103666077,-0.0786445867,1.0870411861,0.1113726341
0.1114762523,-0.060385709,1.1115195591,0.1154335676
0.1125871894,-0.0429929781,1.1362744496,0.1195166958
0.1136994707,-0.026405984,1.1613022633,0.1236202912
0.1148131477,-0.0105698071,1.1865994573,0.127742688
0.115928272,0.0045655907,1.2121625354,0.1318822792
0.1170448952,0.0190458964,1.2379880446,0.1360375142
0.1181630686,0.0329129076,1.2640725722,0.1402068974
0.1192828433,0.0462049382,1.2904127429,0.1443889854
0.1204042701,0.0589571728,1.3170052166,0.1485823857
0.1215273997,0.0712019802,1.3438466869,0.1527857545
0.1226522823,0.0829691889,1.3709338795,0.1569977951
0.1237789678,0.0942863315,1.3982635508,0.1612172564
0.1249075057,0.1051788613,1.4258324869,0.165442931
0.1260379451,0.1156703448,1.453637503,0.1696736543
0.1271703347,0.1257826331,1.4816754427,0.1739083023
0.1283047226,0.1355360153,1.5099431775,0.1781457911
0.1294411567,0.1449493556,1.5384376062,0.1823850749
0.130579684,0.1540402161,1.567155655,0.1866251451
0.1317203514,0.1628249672,1.5960942773,0.1908650291
0.0774327258,-2.3036985784,0.520134683,0.0123410506
0.0785128071,-2.0364811499,0.5337082725,0.0145122554
0.0795941303,-1.8130884456,0.547905449,0.016815137
0.0806764999,-1.6235918409,0.5626774078,0.0192426061
0.0817597658,-1.4608454425,0.5779853053,0.0217880548
0.0828438136,-1.3195760539,0.5937976574,0.0244452993
0.0839285574,-1.1958081266,0.6100885249,0.0272085329
0.0850139345,-1.0864882066,0.626836217,0.0300722869
0.0860999013,-0.9892325803,0.6440223463,0.0330313974
0.0871864296,-0.9021534327,0.6616311262,0.0360809771
0.0882735044,-0.8237364399,0.6796488414,0.0392163911
0.0893611217,-0.7527528837,0.6980634428,0.0424332358
0.0904492864,-0.6881954459,0.7168642333,0.0457273206
0.0915380114,-0.6292305632,0.736041622,0.0490946517
0.092627316,-0.575162566,0.7555869294,0.0525314181
0.0937172252,-0.5254063393,0.775492232,0.0560339786
0.0948077689,-0.4794662334,0.7957502374,0.0595988509
0.0958989808,-0.4369196201,0.8163541825,0.0632227011
0.0969908983,-0.3974039429,0.837297751,0.0669023348
0.0980835616,-0.3606064271,0.8585750053,0.0706346889
0.0991770137,-0.3262558316,0.8801803304,0.0744168238
0.1002712996,-0.2941157866,0.9021083872,0.0782459169
0.1013664662,-0.263979373,0.924354074,0.0821192561
0.1024625618,-0.2356646809,0.9469124938,0.0860342342
0.1035596364,-0.2090111474,0.969778927,0.0899883439
0.1046577406,-0.1838765193,0.9929488089,0.0939791724
0.1057569264,-0.1601343192,1.0164177101,0.0980043974
0.1068572462,-0.1376717205,1.0401813202,0.1020617824
0.107958753,-0.116387757,1.0642354338,0.1061491736
0.1090615005,-0.0961918062,1.0885759391,0.1102644957
0.1101655426,-0.0770022994,1.1131988077,0.1144057486
0.1112709333,-0.0587456204,1.1381000861,0.1185710046
0.1123777269,-0.0413551603,1.1632758889,0.1227584051
0.1134859778,-0.0247705043,1.1887223921,0.1269661579
0.1145957402,-0.0089367287,1.2144358282,0.1311925348
0.1157070684,0.0061962082,1.2404124822,0.135435869
0.1168200163,0.0206739965,1.2666486871,0.1396945526
0.1179346379,0.0345384366,1.2931408215,0.143967035
0.1190509868,0.0478278447,1.3198853064,0.14825182
0.1201691161,0.0605774078,1.3468786035,0.1525474647
0.121289079,0.0728194966,1.3741172127,0.1568525768
0.1224109279,0.0845839413,1.4015976714,0.1611658136
0.1235347151,0.0958982761,1.4293165526,0.1654858796
0.1246604922,0.1067879558,1.457270464,0.1698115256
0.1257883106,0.117276548,1.4854560474,0.1741415465
0.126918221,0.1273859053,1.5138699779,0.1784747803
0.1280502736,0.1371363179,1.5425089633,0.1828101065
0.1291845182,0.146546651,1.5713697439,0.1871464447
0.130321004,0.1556344677,1.6004490922,0.1914827534
0.1314597795,0.1644161392,1.6297438124,0.1958180289
0.0773966062,-2.3022772466,0.5342685953,0.0126747456
0.0784702803,-2.0349979535,0.5481671883,0.0149055074
0.0795452491,-1.8115595761,0.562701842,0.0172716229
0.0806213147,-1.6220286696,0.5778221998,0.0197657889
0.0816983253,-1.4592561622,0.5934881436,0.0223811941
0.0827761658,-1.3179666972,0.609667119,0.0251114614
0.0838547505,-1.1941832196,0.6263322709,0.0279505994
0.0849340173,-1.0848512014,0.643461111,0.0308929626
0.0860139237,-0.9875861477,0.6610345462,0.0339332178
0.087094443,-0.9004996664,0.6790361573,0.0370663152
0.0881755622,-0.8220770001,0.697451655,0.0402874635
0.089257279,-0.751089101,0.7162684633,0.043592109
0.090339601,-0.6865283974,0.7354753972,0.0469759164
0.0914225433,-0.6275611284,0.75506241,0.0504347529
0.0925061279,-0.5734914697,0.7750203937,0.0539646731
0.0935903825,-0.5237341833,0.795341019,0.0575619067
0.0946753398,-0.4777935216,0.8160166076,0.0612228465
0.0957610363,-0.4352467774,0.8370400274,0.0649440383
0.0968475124,-0.3957313304,0.858404608,0.0687221719
0.0979348113,-0.3589343537,0.8801040711,0.0725540721
0.099022979,-0.3245845636,0.9021324724,0.0764366914
0.1001120635,-0.2924455552,0.9244841547,0.0803671031
0.1012021146,-0.2623103803,0.9471537073,0.0843424946
0.1022931839,-0.2339971047,0.9701359336,0.0883601622
0.1033853242,-0.2073451452,0.9934258227,0.0924175048
0.1044785893,-0.1822122318,1.0170185261,0.0965120199
0.1055730341,-0.1584718725,1.0409093382,0.1006412983
0.1066687139,-0.1360112288,1.0650936794,0.1048030202
0.1077656849,-0.1147293241,1.0895670818,0.1089949513
0.1088640035,-0.0945355271,1.1143251777,0.1132149387
0.1099637266,-0.0753482616,1.1393636889,0.1174609081
0.1110649109,-0.0570939049,1.1646784185,0.12173086
0.1121676137,-0.0397058426,1.1902652432,0.126022867
0.1132718921,-0.023123655,1.2161201076,0.1303350707
0.1143778029,-0.007292414,1.2422390184,0.1346656795
0.1154854032,0.0078379256,1.2686180402,0.1390129656
0.1165947496,0.0223130571,1.2952532916,0.1433752628
0.1177058985,0.036174784,1.3221409423,0.1477509644
0.1188189061,0.0494614249,1.3492772099,0.1521385206
0.119933828,0.0622081691,1.3766583583,0.1565364371
0.1210507197,0.0744473894,1.404280695,0.1609432728
0.1221696362,0.0862089178,1.4321405705,0.165357638
0.1232906318,0.0975202902,1.4602343762,0.1697781927
0.1244137606,0.1084069629,1.4885585437,0.1742036448
0.1255390759,0.118892505,1.5171095441,0.1786327489
0.1266666308,0.1289987703,1.5458838868,0.1830643042
0.1277964776,0.1387460503,1.5748781197,0.1874971536
0.1289286679,0.1481532113,1.6040888279,0.191930182
0.1300632529,0.1572378175,1.6335126343,0.1963623148
0.1312002831,0.1660162413,1.6631461986,0.2007925171
0.0773601647,-2.3008444356,0.5485207837,0.0130111581
0.0784273765,-2.033502771,0.5627447015,0.0153020076
0.0794959376,-1.8100183456,0.5776170129,0.0177319238
0.0805656473,-1.6204528566,0.5930857855,0.0202933866
0.0816363526,-1.4576540289,0.6091096046,0.0229793786
0.0827079377,-1.316344329,0.6256548267,0.025783326
0.0837803173,-1.1925451835,0.6426936631,0.0286990495
0.0848534299,-1.0832009816,0.6602028114,0.0317207238
0.0859272345,-0.9859264417,0.6781624579,0.0348428432
0.087001706,-0.8988325893,0.6965555368,0.0380601919
0.0880768332,-0.8204042303,0.7153671709,0.0413678197
0.0891526162,-0.7494119847,0.7345842449,0.0447610194
0.090229065,-0.684848025,0.7541950738,0.0482353082
0.0913061972,-0.6258783913,0.7741891437,0.0517864108
0.0923840377,-0.571807103,0.7945569072,0.0554102449
0.093462617,-0.5220487983,0.8152896191,0.0591029078
0.0945419706,-0.4761076306,0.8363792053,0.0628606649
0.0956221382,-0.433560813,0.8578181556,0.066679939
0.0967031631,-0.3940456609,0.8795994369,0.070557301
0.0977850918,-0.3572492947,0.9017164216,0.0744894613
0.0988679732,-0.3229003875,0.9241628289,0.0784732619
0.0999518585,-0.290762499,0.9469326757,0.0825056696
0.1010368008,-0.2606286515,0.9700202363,0.0865837692
0.1021228548,-0.2323168862,0.9934200078,0.0907047574
0.1032100763,-0.2056665996,1.0171266822,0.094865938
0.1042985223,-0.1805355042,1.0411351223,0.0990647163
0.1053882508,-0.1567970937,1.0654403415,0.1032985943
0.1064793203,-0.1343385172,1.0900374865,0.1075651669
0.1075717898,-0.1130587876,1.1149218233,0.1118621175
0.1086657189,-0.0928672645,1.1400887248,0.1161872143
0.1097611673,-0.0736823643,1.1655336603,0.1205383066
0.1108581949,-0.0554304576,1.191252187,0.1249133218
0.1119568617,-0.038044924,1.2172399423,0.1293102624
0.1130572276,-0.021465339,1.2434926375,0.1337272025
0.1141593523,-0.0056367703,1.2700060525,0.1381622856
0.1152632956,0.0094908313,1.2967760312,0.142613722
0.1163691167,0.0239631625,1.3237984778,0.147079786
0.1174768747,0.0378220296,1.3510693534,0.1515588139
0.1185866283,0.0511057541,1.3785846731,0.1560492015
0.1196984358,0.0638495275,1.4063405042,0.1605494024
0.120812355,0.0760857248,1.4343329636,0.1650579257
0.1219284432,0.08784418,1.4625582169,0.1695733344
0.1230467573,0.0991524307,1.4910124765,0.1740942431
0.1241673534,0.1100359349,1.5196920008,0.1786193169
0.1252902873,0.1205182633,1.5485930934,0.1831472693
0.1264156139,0.1306212709,1.577712102,0.1876768607
0.1275433877,0.1403652506,1.6070454182,0.1922068971
0.1286736625,0.14976907,1.6365894768,0.1967362283
0.1298064914,0.1588502943,1.6663407555,0.201263747
0.1309419266,0.1676252971,1.6962957748,0.2057883868
0.077323397,-2.2994000051,0.5628927155,0.0133503217
0.0783840909,-2.0319954557,0.5774422484,0.0157017967
0.07944619,-1.8084646025,0.5926523619,0.0181960883
0.0805094914,-1.6188642467,0.6084695226,0.0208254562
0.0815738406,-1.4560388851,0.6248509982,0.0235826738
0.0826391218,-1.3147087898,0.641762036,0.0264609675
0.0837052497,-1.1908938575,0.6591738958,0.0294539668
0.0847721641,-1.0815373861,0.677062445,0.0325556635
0.085839825,-0.9842533004,0.6954071339,0.0357603759
0.0869082095,-0.8971520397,0.7141902354,0.0390627196
0.0879773084,-0.8187179693,0.7333962713,0.0424575815
0.0890471241,-0.7477213742,0.753011574,0.0459400982
0.0901176692,-0.6831541692,0.7730239464,0.0495056361
0.0911889641,-0.6241821936,0.7934223964,0.0531497745
0.0922610365,-0.570109309,0.8141969261,0.056868291
0.09333392,-0.5203500291,0.8353383644,0.0606571477
0.094407653,-0.474408407,0.8568382316,0.0645124795
0.0954822786,-0.4318615757,0.8786886303,0.0684305834
0.0965578431,-0.3923467854,0.9008821562,0.0724079089
0.0976343963,-0.3555511034,0.9234118246,0.0764410491
0.0987119904,-0.3212031593,0.9462710104,0.0805267331
0.0997906798,-0.2890664768,0.9694533982,0.0846618184
0.1008705208,-0.2589340483,0.99295294,0.0888432847
0.1019515715,-0.2306238904,1.0167638215,0.0930682274
0.1030338909,-0.2039753787,1.040880432,0.0973338524
0.1041175393,-0.1788462083,1.0652973405,0.1016374708
0.1052025777,-0.155109858,1.0900092749,0.105976494
0.1062890679,-0.1326534644,1.1150111049,0.1103484295
0.1073770721,-0.1113760299,1.1402978267,0.1147508765
0.108466653,-0.0911869048,1.1658645511,0.1191815224
0.1095578732,-0.0720044977,1.1917064925,0.123638139
0.1106507957,-0.0537551724,1.2178189603,0.1281185788
0.1117454835,-0.0363723028,1.2441973511,0.1326207726
0.1128419992,-0.019795459,1.2708371423,0.1371427258
0.1139404057,-0.0039697045,1.2977338866,0.1416825159
0.1150407653,0.0111550142,1.3248832074,0.14623829
0.1161431401,0.0256243969,1.3522807948,0.1508082618
0.1172475918,0.0394802533,1.3799224024,0.1553907098
0.1183541818,0.0527609074,1.4078038443,0.1599839745
0.1194629708,0.0655015535,1.435920993,0.1645864566
0.1205740191,0.0777345687,1.4642697774,0.1691966149
0.1216873866,0.089489789,1.4928461808,0.1738129643
0.1228031324,0.1007947541,1.5216462399,0.1784340738
0.123921315,0.1116749235,1.5506660435,0.1830585649
0.1250419923,0.1221538695,1.5799017316,0.1876851098
0.1261652215,0.1322534489,1.6093494946,0.19231243
0.1272910591,0.1419939557,1.6390055727,0.1969392943
0.1284195609,0.1513942589,1.6688662552,0.2015645176
0.129550782,0.1604719251,1.6989278805,0.2061869594
0.1306847765,0.169243329,1.7291868354,0.2108055223
0.0772862989,-2.2979438123,0.577385882,0.013692271
0.0783404183,-2.0304758581,0.5922612882,0.0161049167
0.0793960006,-1.8068981927,0.6078093104,0.0186641661
0.0804528405,-1.6172626825,0.6239747893,0.0213620558
0.0815107826,-1.4544105705,0.6407136526,0.0241911465
0.0825697106,-1.3130599177,0.6579900187,0.0271444617
0.0836295399,-1.1892290783,0.6757741781,0.0302154366
0.0846902114,-1.0798602506,0.694041151,0.0333978764
0.0857516867,-0.9825665597,0.7127696362,0.0366859205
0.0868139447,-0.8954578534,0.731941231,0.0400740121
0.0878769786,-0.8170180532,0.7515398427,0.0435568726
0.0889407934,-0.7460171065,0.7715512384,0.0471294787
0.0900054042,-0.6814466678,0.7919626973,0.0507870427
0.0910708346,-0.6224723743,0.8127627371,0.0545249956
0.0921371152,-0.5683979286,0.8339408991,0.0583389717
0.0932042826,-0.518637718,0.8554875759,0.0622247949
0.0942723786,-0.4726956953,0.877393873,0.0661784666
0.0953414495,-0.4301489121,0.8996514968,0.0701961551
0.096411545,-0.3906345529,0.9222526632,0.0742741855
0.0974827182,-0.3538396314,0.9451900229,0.0784090312
0.0985550247,-0.3194927332,0.9684565993,0.0825973053
0.0996285223,-0.2873573456,0.9920457375,0.0868357539
0.1007032707,-0.257226431,1.015951062,0.0911212489
0.1017793313,-0.2289179806,1.0401664406,0.0954507821
0.1028567666,-0.2022713492,1.0646859554,0.0998214592
0.1039356401,-0.177144214,1.0895038769,0.1042304949
0.1050160162,-0.1534100389,1.114614644,0.108675208
0.1060979599,-0.1309559479,1.1400128454,0.1131530165
0.1071815368,-0.1096809322,1.1656932048,0.1176614338
0.1082668124,-0.0894943332,1.1916505686,0.1221980646
0.1093538529,-0.0703145511,1.2178798945,0.1267606012
0.1104427242,-0.052067943,1.2443762429,0.1313468203
0.1115334921,-0.0346878767,1.2711347687,0.1359545791
0.1126262226,-0.0181139172,1.2981507151,0.1405818131
0.1137209812,-0.002291123,1.3254194079,0.1452265326
0.1148178331,0.012830563,1.3529362504,0.1498868203
0.1159168433,0.0272968446,1.3806967201,0.1545608283
0.1170180762,0.0411495346,1.4086963646,0.1592467764
0.1181215957,0.0544269599,1.4369307994,0.1639429489
0.1192274652,0.0671643173,1.4653957047,0.1686476929
0.1203357477,0.0793939864,1.4940868241,0.1733594163
0.1214465052,0.0911458054,1.5229999624,0.1780765852
0.1225597994,0.1024473158,1.5521309844,0.1827977226
0.123675691,0.1133239792,1.5814758136,0.1875214061
0.1247942403,0.1237993695,1.6110304311,0.1922462665
0.1259155065,0.133895345,1.6407908751,0.1969709858
0.1270395483,0.1436322014,1.6707532399,0.2016942958
0.1281664234,0.153028809,1.7009136753,0.2064149761
0.1292961889,0.1621027357,1.7312683862,0.2111318534
0.1304289009,0.1708703576,1.7618136324,0.2158437992
0.0772488657,-2.296475712,0.5920017989,0.0140370408
0.0782963535,-2.0289438267,0.6072033033,0.0165114098
0.0793453635,-1.8053189597,0.6230893017,0.0191362075
0.0803956883,-1.6156480037,0.6396029837,0.0219032441
0.0814471714,-1.4527689223,0.6566989143,0.0248048645
0.0824996965,-1.3113975478,0.6743400633,0.0278338857
0.0835531798,-1.18755068,0.6924957332,0.0309835455
0.0846075633,-1.0781694085,0.7111400804,0.034247459
0.0856628105,-0.9808660524,0.7302510366,0.0376195832
0.0867189024,-0.8937498635,0.7498095089,0.0410941858
0.0877758345,-0.8153043157,0.7697987762,0.0446658189
0.0888336147,-0.7442990158,0.7902040279,0.0483292963
0.0898922608,-0.6797253563,0.811012007,0.052079673
0.0909517995,-0.6207487702,0.83221073,0.0559122284
0.0920122646,-0.5666727997,0.8537892667,0.0598224501
0.093073696,-0.5169117052,0.8757375633,0.0638060207
0.094136139,-0.4709693374,0.8980463011,0.0678588052
0.095199643,-0.4284226664,0.9207067817,0.0719768402
0.0962642615,-0.3889088101,0.9437108331,0.0761563236
0.0973300508,-0.3521147281,0.9670507335,0.0803936059
0.0983970703,-0.3177689614,0.990719148,0.084685182
0.0994653811,-0.2856349606,1.0147090762,0.0890276836
0.1005350467,-0.2555056577,1.0390138086,0.0934178725
0.1016061316,-0.2271990184,1.0636268905,0.0978526342
0.102678702,-0.200554376,1.0885420917,0.1023289722
0.1037528249,-0.17542939,1.1137533807,0.1068440026
0.1048285681,-0.1516975089,1.1392549032,0.1113949491
0.1059059998,-0.1292458437,1.1650409644,0.1159791385
0.106985189,-0.1079733748,1.1911060132,0.1205939965
0.1080662046,-0.0877894338,1.2174446295,0.1252370433
0.1091491158,-0.068612413,1.2440515131,0.1299058902
0.1102339918,-0.0503686622,1.2709214746,0.1345982359
0.1113209016,-0.032991543,1.2980494272,0.1393118634
0.1124099141,-0.0164206151,1.32543038,0.1440446364
0.1135010977,-0.0006009322,1.3530594327,0.148794497
0.1145945207,0.014517567,1.3809317702,0.1535594622
0.1156902507,0.0289805901,1.4090426588,0.1583376218
0.1167883551,0.0428299531,1.4373874429,0.1631271356
0.1178889004,0.0561039862,1.4659615417,0.167926231
0.1189919527,0.0688378888,1.4947604467,0.172733201
0.1200975774,0.0810640428,1.5237797199,0.1775464016
0.1212058391,0.092812289,1.5530149917,0.1823642499
0.1223168018,0.1041101709,1.5824619597,0.1871852224
0.1234305286,0.1149831519,1.612116387,0.1920078525
0.124547082,0.1254548079,1.6419741014,0.1968307292
0.1256665234,0.1355469989,1.6720309946,0.201652495
0.1267889135,0.1452800221,1.7022830211,0.2064718443
0.1279143122,0.1546727495,1.7327261978,0.211287522
0.1290427784,0.1637427503,1.7633566032,0.2160983216
0.1301743701,0.1725064021,1.7941703772,0.2209030838
0.0772110931,-2.2949955567,0.606742007,0.0143846668
0.0782518913,-2.0273992073,0.6222697997,0.0169213193
0.0792942728,-1.8037267443,0.6384938013,0.0196122638
0.080338028,-1.6140200474,0.6553555244,0.0224490811
0.0813829997,-1.451113775,0.6728081489,0.0254238968
0.0824290718,-1.3097215127,0.6908134751,0.0285293181
0.0834761611,-1.1858584937,0.7093397993,0.0317583816
0.0845242113,-1.0764646902,0.7283603969,0.0351045092
0.0855731876,-0.9791516088,0.7478524168,0.038561472
0.0866230734,-0.8920279002,0.7677960613,0.0421233586
0.0876738668,-0.8135765874,0.7881739672,0.0457845486
0.0887255784,-0.7425669337,0.8089707332,0.0495396891
0.0897782294,-0.6779900672,0.8301725541,0.0533836748
0.0908318493,-0.6190112153,0.8517669342,0.0573116297
0.0918864755,-0.5649337583,0.8737424608,0.0613188918
0.0929421513,-0.5151718281,0.8960886242,0.0654009993
0.0939989254,-0.4692291732,0.918795672,0.0695536774
0.095056851,-0.4266826807,0.9418544924,0.0737728279
0.096115985,-0.3871694016,0.9652565178,0.0780545187
0.0971763876,-0.3503762407,0.9889936465,0.0823949746
0.0982381214,-0.316031694,1.0130581786,0.0867905694
0.0993012516,-0.2838991751,1.037442762,0.0912378177
0.1003658451,-0.2537715849,1.0621403481,0.0957333687
0.1014319701,-0.2254668636,1.0871441547,0.1002739991
0.1024996963,-0.1988243227,1.1124476351,0.1048566077
0.1035690943,-0.1737016034,1.1380444518,0.1094782097
0.1046402354,-0.1499721389,1.1639284548,0.114135932
0.1057131915,-0.127523027,1.1900936631,0.1188270078
0.1067880346,-0.1062532366,1.2165342489,0.1235487732
0.1078648373,-0.08607209,1.2432445245,0.1282986622
0.1089436719,-0.0668979709,1.270218931,0.1330742033
0.1100246109,-0.0486572219,1.297452029,0.137873016
0.1111077265,-0.0312831983,1.3249384902,0.142692807
0.1121930907,-0.014715454,1.352673091,0.1475313675
0.1132807749,0.001100962,1.3806507062,0.1523865696
0.1143708504,0.0162161154,1.4088663042,0.1572563639
0.1154633878,0.0306757177,1.4373149431,0.1621387766
0.116558457,0.0445215884,1.4659917665,0.1670319068
0.1176561275,0.0577920608,1.4948920012,0.1719339243
0.118756468,0.0705223372,1.5240109539,0.1768430669
0.1198595463,0.0827448023,1.5533440095,0.1817576385
0.1209654298,0.094489299,1.5828866289,0.1866760067
0.1220741846,0.1057833732,1.6126343476,0.1915966008
0.1231858764,0.1166524904,1.6425827743,0.19651791
0.1243005698,0.1271202283,1.6727275897,0.2014384811
0.1254183283,0.1372084488,1.7030645454,0.206356917
0.1265392149,0.146937451,1.7335894631,0.2112718751
0.1276632913,0.1563261082,1.764298234,0.2161820651
0.1287906184,0.1653919915,1.795186818,0.2210862478
0.1299212559,0.1741514798,1.8262512429,0.2259832332
0.0771729763,-2.2935031965,0.6216080724,0.0147351851
0.0782070264,-2.0258418429,0.6374623075,0.017334689
0.0792427224,-1.8021213845,0.6540242973,0.0200923874
0.080279853,-1.612378648,0.6712338511,0.022999628
0.0813182603,-1.4494449601,0.6890427407,0.0260483138
0.0823578285,-1.3080316422,0.7074115762,0.0292308388
0.0833984755,-1.184152348,0.726307629,0.0325400348
0.0844401464,-1.0747459234,0.7457032762,0.0359691271
0.0854828088,-0.9774230562,0.7655748682,0.0395116971
0.0865264482,-0.8902917912,0.7859018874,0.043161651
0.0875710657,-0.8118346964,0.8066663149,0.0469131921
0.088616675,-0.7408206891,0.827852146,0.0507607976
0.0896633002,-0.6762406308,0.8494450152,0.054699198
0.0907109745,-0.6172595412,0.8714319031,0.058723359
0.0917597386,-0.5631806374,0.8938009043,0.0628284655
0.0928096395,-0.513417922,0.9165410433,0.0670099076
0.0938607295,-0.4674750399,0.9396421253,0.071263268
0.0949130656,-0.4249287946,0.9630946163,0.0755843104
0.0959667084,-0.3854161696,0.9868895453,0.0799689696
0.0970217218,-0.3486240142,1.0110184243,0.0844133418
0.0980781725,-0.3142807791,1.0354731815,0.0889136767
0.0991361291,-0.2821498402,1.0602461076,0.0934663694
0.1001956624,-0.2520240673,1.0853298098,0.0980679535
0.1012568445,-0.2237213743,1.1107171738,0.1027150945
0.1023197486,-0.1970810509,1.1364013328,0.1074045842
0.1033844491,-0.1719607198,1.1623756402,0.1121333347
0.1044510208,-0.1482337985,1.1886336476,0.1168983735
0.1055195391,-0.1257873713,1.2151690859,0.1216968385
0.1065900798,-0.1045203958,1.2419758493,0.1265259741
0.1076627187,-0.0843421842,1.2690479818,0.1313831262
0.1087375316,-0.0651711118,1.2963796656,0.1362657391
0.1098145943,-0.0469335136,1.3239652119,0.1411713511
0.1108939822,-0.0295627385,1.351799052,0.1460975915
0.1119757704,-0.0129983347,1.3798757309,0.1510421773
0.1130600336,0.0028146538,1.4081899009,0.1560029098
0.1141468459,0.0179262975,1.4367363166,0.1609776718
0.1152362809,0.0323823117,1.4655098308,0.165964425
0.1163284115,0.0462245196,1.4945053905,0.170961207
0.1174233097,0.0594912578,1.5237180341,0.1759661289
0.118521047,0.0722177317,1.5531428882,0.180977373
0.119621694,0.0844363285,1.5827751657,0.1859931905
0.1207253202,0.0961768938,1.6126101638,0.1910118987
0.1218319945,0.1074669759,1.6426432621,0.1960318799
0.1229417847,0.1183320424,1.6728699213,0.2010515783
0.1240547576,0.1287956732,1.7032856816,0.2060694987
0.1251709792,0.138879732,1.7338861622,0.2110842045
0.1262905142,0.1486045197,1.7646670596,0.2160943156
0.1274134264,0.1579889116,1.7956241473,0.2210985069
0.1285397787,0.1670504803,1.8267532747,0.2260955067
0.1296696326,0.1758056063,1.8580503665,0.2310840947
0.0771345108,-2.2919984787,0.6366015873,0.0150886325
0.0781617532,-2.0242715742,0.6527823814,0.0177515636
0.0791907061,-1.8005027159,0.6696823009,0.0205766313
0.0802211564,-1.6107236372,0.687239425,0.0235549467
0.0812529457,-1.4477623065,0.7054040936,0.0266781869
0.0822859587,-1.3063277629,0.7241357062,0.029938529
0.0833201144,-1.1824320682,0.74340049,0.0333285965
0.0843553599,-1.073012933,0.7631699067,0.0368414143
0.0853916647,-0.9756802192,0.7834194918,0.0404703706
0.0864290174,-0.888541361,0.8041279933,0.0442091853
0.0874674218,-0.8100784679,0.8252767227,0.0480518821
0.0885068946,-0.7390601081,0.8468490588,0.0519927646
0.0895474637,-0.6744768742,0.868830064,0.0560263955
0.0905891655,-0.6154935765,0.891206184,0.0601475787
0.0916320445,-0.5614132676,0.9139650105,0.0643513424
0.0926761515,-0.5116498194,0.9370950923,0.0686329257
0.0937215426,-0.4657067722,0.9605857832,0.072987765
0.0947682787,-0.4231608454,0.9844271194,0.077411483
0.0958164242,-0.383648954,1.008609719,0.081899878
0.0968660471,-0.3468578916,1.0331247003,0.0864489149
0.0979172178,-0.3125160628,1.0579636143,0.0910547163
0.098970009,-0.2803868054,1.0831183888,0.0957135547
0.1000244954,-0.2502629576,1.1085812821,0.1004218457
0.1010807528,-0.221962407,1.134344844,0.1051761412
0.1021388584,-0.1953244211,1.1604018842,0.1099731232
0.1031988902,-0.1702066036,1.1867454442,0.1148095982
0.1042609269,-0.1464823561,1.2133687753,0.1196824925
0.1053250475,-0.1240387494,1.240265319,0.1245888464
0.1063913313,-0.1027747292,1.2674286905,0.1295258106
0.1074598577,-0.0825995978,1.2948526655,0.1344906413
0.1085307061,-0.0634317216,1.3225311679,0.1394806965
0.1096039555,-0.0451974281,1.3504582605,0.144493432
0.1106796846,-0.0278300594,1.378628136,0.1495263982
0.1117579719,-0.0112691579,1.4070351102,0.1545772364
0.1128388952,0.0045402378,1.4356736158,0.159643676
0.1139225316,0.0196482027,1.4645381969,0.1647235309
0.1150089576,0.0341004564,1.4936235052,0.1698146972
0.1160982491,0.0479388258,1.5229242953,0.1749151502
