target,z
-0.3699642842,0.9522522523
-0.369073888,0.9531531532
-0.3681852954,0.9540540541
-0.3672985022,0.954954955
-0.3664135043,0.9558558559
-0.3655302977,0.9567567568
-0.3646488782,0.9576576577
-0.3637692417,0.9585585586
-0.3628913843,0.9594594595
-0.3620153019,0.9603603604
-0.3611409904,0.9612612613
-0.3602684459,0.9621621622
-0.3593976642,0.9630630631
-0.3585286415,0.963963964
-0.3576613736,0.9648648649
-0.3567958567,0.9657657658
-0.3559320868,0.9666666667
-0.3550700598,0.9675675676
-0.3542097719,0.9684684685
-0.3533512191,0.9693693694
-0.3524943974,0.9702702703
-0.3516393031,0.9711711712
-0.350785932,0.9720720721
-0.3499342804,0.972972973
-0.3490843444,0.9738738739
-0.3482361201,0.9747747748
-0.3473896035,0.9756756757
-0.346544791,0.9765765766
-0.3457016785,0.9774774775
-0.3448602623,0.9783783784
-0.3440205386,0.9792792793
-0.3431825035,0.9801801802
-0.3423461532,0.9810810811
-0.3415114839,0.981981982
-0.3406784919,0.9828828829
-0.3398471733,0.9837837838
-0.3390175245,0.9846846847
-0.3381895416,0.9855855856
-0.3373632208,0.9864864865
-0.3365385585,0.9873873874
-0.335715551,0.9882882883
-0.3348941944,0.9891891892
-0.3340744852,0.9900900901
-0.3332564195,0.990990991
-0.3324399938,0.9918918919
-0.3316252043,0.9927927928
-0.3308120473,0.9936936937
-0.3300005193,0.9945945946
-0.3291906165,0.9954954955
-0.3283823354,0.9963963964
-0.3275756722,0.9972972973
-0.3267706234,0.9981981982
-0.3259671853,0.9990990991
-0.3251653544,1.0
