omega_m,target,z
0.20101010101010103,0.1611939334115497,1.7696969696969698
0.20101010101010103,0.16260891280133932,1.7888888888888888
0.20101010101010103,0.16403104091411577,1.808080808080808
0.20101010101010103,0.16546026545982434,1.8272727272727272
0.20101010101010103,0.1668965350298785,1.8464646464646464
0.20101010101010103,0.16833979908133526,1.8656565656565656
0.20101010101010103,0.16979000792117985,1.8848484848484848
0.20101010101010103,0.17124711269073603,1.904040404040404
0.20101010101010103,0.17271106535021588,1.9232323232323232
0.20101010101010103,0.17418181866342197,1.9424242424242424
0.20101010101010103,0.17565932618261373,1.9616161616161616
0.20101010101010103,0.17714354223354795,1.9808080808080808
0.20101010101010103,0.17863442190070225,2.0
0.20505050505050504,0.07397942871213282,0.1
0.20505050505050504,0.07448123088912909,0.1191919191919192
0.20505050505050504,0.07499700618366717,0.1383838383838384
0.20505050505050504,0.07552676340648935,0.1575757575757576
0.20505050505050504,0.07607050341641423,0.17676767676767677
0.20505050505050504,0.076628219393642,0.19595959595959594
0.20505050505050504,0.07719989712251345,0.21515151515151515
0.20505050505050504,0.07778551528217051,0.23434343434343433
0.20505050505050504,0.07838504574359201,0.2535353535353535
0.20505050505050504,0.07899845387151483,0.2727272727272727
0.20505050505050504,0.07962569882979882,0.2919191919191919
0.20505050505050504,0.08026673388884982,0.3111111111111111
0.20505050505050504,0.0809215067337799,0.3303030303030303
0.20505050505050504,0.0815899597720553,0.3494949494949495
0.20505050505050504,0.0822720304394585,0.3686868686868686
0.20505050505050504,0.08296765150327234,0.3878787878787878
0.20505050505050504,0.08367675136167693,0.407070707070707
0.20505050505050504,0.08439925433843629,0.42626262626262623
0.20505050505050504,0.08513508097203776,0.44545454545454544
0.20505050505050504,0.08588414829853362,0.46464646464646464
0.20505050505050504,0.08664637012741985,0.48383838383838385
0.20505050505050504,0.08742165730997038,0.503030303030303
0.20505050505050504,0.08820991799952668,0.5222222222222221
0.20505050505050504,0.08901105790332067,0.5414141414141413
0.20505050505050504,0.08982498052548447,0.5606060606060606
0.20505050505050504,0.0906515874009706,0.5797979797979798
0.20505050505050504,0.09149077832017419,0.598989898989899
0.20505050505050504,0.09234245154411112,0.6181818181818182
0.20505050505050504,0.09320650401006401,0.6373737373737373
0.20505050505050504,0.09408283152766225,0.6565656565656565
0.20505050505050504,0.09497132896541047,0.6757575757575757
0.20505050505050504,0.09587189042772548,0.6949494949494949
0.20505050505050504,0.09678440942258083,0.7141414141414141
0.20505050505050504,0.09770877901989447,0.7333333333333333
0.20505050505050504,0.09864489200082674,0.7525252525252525
0.20505050505050504,0.09959264099818252,0.7717171717171717
0.20505050505050504,0.1005519186281364,0.7909090909090909
0.20505050505050504,0.10152261761351888,0.81010101010101
0.20505050505050504,0.10250463089891895,0.8292929292929292
0.20505050505050504,0.10349785175787167,0.8484848484848484
0.20505050505050504,0.1045021738924105,0.8676767676767676
0.20505050505050504,0.10551749152527165,0.8868686868686868
0.20505050505050504,0.10654369948504425,0.906060606060606
0.20505050505050504,0.10758069328456214,0.9252525252525252
0.20505050505050504,0.10862836919283628,0.9444444444444443
0.20505050505050504,0.1096866243008246,0.9636363636363635
0.20505050505050504,0.1107553565813359,0.9828282828282827
0.20505050505050504,0.1118344649433595,1.002020202020202
0.20505050505050504,0.11292384928110921,1.0212121212121212
0.20505050505050504,0.11402341051806368,1.0404040404040404
0.20505050505050504,0.11513305064627898,1.0595959595959596
0.20505050505050504,0.1162526727612422,1.0787878787878789
0.20505050505050504,0.11738218109252724,1.097979797979798
0.20505050505050504,0.11852148103050496,1.1171717171717173
0.20505050505050504,0.1196704791493517,1.1363636363636365
0.20505050505050504,0.12082908322659161,1.1555555555555557
0.20505050505050504,0.1219972022593977,1.1747474747474747
0.20505050505050504,0.12317474647786907,1.1939393939393939
0.20505050505050504,0.12436162735549047,1.213131313131313
0.20505050505050504,0.1255577576169732,1.2323232323232323
0.20505050505050504,0.1267630512436647,1.2515151515151515
0.20505050505050504,0.1279774234767074,1.2707070707070707
0.20505050505050504,0.12920079081811658,1.2898989898989899
0.20505050505050504,0.13043307102993904,1.309090909090909
0.20505050505050504,0.13167418313164594,1.3282828282828283
0.20505050505050504,0.13292404739590408,1.3474747474747475
0.20505050505050504,0.13418258534286256,1.3666666666666667
0.20505050505050504,0.1354497197330835,1.385858585858586
0.20505050505050504,0.1367253745592379,1.405050505050505
0.20505050505050504,0.13800947503668062,1.4242424242424243
0.20505050505050504,0.13930194759301182,1.4434343434343435
0.20505050505050504,0.1406027198567244,1.4626262626262627
0.20505050505050504,0.1419117206450321,1.481818181818182
0.20505050505050504,0.14322887995096525,1.501010101010101
0.20505050505050504,0.14455412892981723,1.52020202020202
0.20505050505050504,0.14588739988501662,1.5393939393939393
0.20505050505050504,0.14722862625349767,1.5585858585858585
0.20505050505050504,0.14857774259063433,1.5777777777777777
0.20505050505050504,0.14993468455479986,1.596969696969697
0.20505050505050504,0.1512993888916087,1.6161616161616161
0.20505050505050504,0.15267179341789372,1.6353535353535353
0.20505050505050504,0.15405183700546765,1.6545454545454545
0.20505050505050504,0.15543945956471358,1.6737373737373737
0.20505050505050504,0.15683460202804636,1.692929292929293
0.20505050505050504,0.15823720633328323,1.7121212121212122
0.20505050505050504,0.1596472154069586,1.7313131313131314
0.20505050505050504,0.16106457314761546,1.7505050505050506
0.20505050505050504,0.1624892244091027,1.7696969696969698
0.20505050505050504,0.16392111498390582,1.7888888888888888
0.20505050505050504,0.16536019158653473,1.808080808080808
0.20505050505050504,0.166806401836992,1.8272727272727272
0.20505050505050504,0.16825969424434092,1.8464646464646464
0.20505050505050504,0.16972001819039254,1.8656565656565656
0.20505050505050504,0.17118732391352678,1.8848484848484848
0.20505050505050504,0.17266156249266465,1.904040404040404
0.20505050505050504,0.17414268583140227,1.9232323232323232
0.20505050505050504,0.17563064664232045,1.9424242424242424
0.20505050505050504,0.17712539843147942,1.9616161616161616
0.20505050505050504,0.17862689548310784,1.9808080808080808
0.20505050505050504,0.18013509284449403,2.0
0.2090909090909091,0.07402573913780994,0.1
0.2090909090909091,0.07453707718746788,0.1191919191919192
0.2090909090909091,0.07506258864237567,0.1383838383838384
0.2090909090909091,0.07560227853801611,0.1575757575757576
0.2090909090909091,0.07615614384995574,0.17676767676767677
0.2090909090909091,0.07672417378290528,0.19595959595959594
0.2090909090909091,0.07730635006887517,0.21515151515151515
0.2090909090909091,0.07790264727279834,0.23434343434343433
0.2090909090909091,0.07851303310402631,0.2535353535353535
0.2090909090909091,0.07913746873214972,0.2727272727272727
0.2090909090909091,0.07977590910565024,0.2919191919191919
0.2090909090909091,0.08042830327195596,0.3111111111111111
0.2090909090909091,0.08109459469754467,0.3303030303030303
0.2090909090909091,0.0817747215868188,0.3494949494949495
0.2090909090909091,0.0824686171985598,0.3686868686868686
0.2090909090909091,0.08317621015885757,0.3878787878787878
0.2090909090909091,0.083897424769501,0.407070707070707
0.2090909090909091,0.0846321813109075,0.42626262626262623
0.2090909090909091,0.08538039633876127,0.44545454545454544
0.2090909090909091,0.08614198297362215,0.46464646464646464
0.2090909090909091,0.08691685118285564,0.48383838383838385
0.2090909090909091,0.08770490805432364,0.503030303030303
0.2090909090909091,0.08850605806135915,0.5222222222222221
0.2090909090909091,0.08932020331863016,0.5414141414141413
0.2090909090909091,0.09014724382857428,0.5606060606060606
0.2090909090909091,0.09098707771815988,0.5797979797979798
0.2090909090909091,0.09183960146579666,0.598989898989899
0.2090909090909091,0.09270471011828321,0.6181818181818182
0.2090909090909091,0.09358229749773694,0.6373737373737373
0.2090909090909091,0.09447225639850697,0.6565656565656565
0.2090909090909091,0.09537447877411766,0.6757575757575757
0.2090909090909091,0.09628885591433665,0.6949494949494949
0.2090909090909091,0.09721527861249918,0.7141414141414141
0.2090909090909091,0.09815363732325612,0.7333333333333333
0.2090909090909091,0.09910382231094347,0.7525252525252525
0.2090909090909091,0.10006572378879759,0.7717171717171717
0.2090909090909091,0.10103923204926256,0.7909090909090909
0.2090909090909091,0.1020242375856553,0.81010101010101
0.2090909090909091,0.10302063120546918,0.8292929292929292
0.2090909090909091,0.1040283041356086,0.8484848484848484
0.2090909090909091,0.1050471481198572,0.8676767676767676
0.2090909090909091,0.10607705550888795,0.8868686868686868
0.2090909090909091,0.10711791934312828,0.906060606060606
0.2090909090909091,0.10816963342879433,0.9252525252525252
0.2090909090909091,0.10923209240740979,0.9444444444444443
0.2090909090909091,0.11030519181912182,0.9636363636363635
0.2090909090909091,0.11138882816012381,0.9828282828282827
0.2090909090909091,0.11248289893449014,1.002020202020202
0.2090909090909091,0.11358730270072195,1.0212121212121212
0.2090909090909091,0.11470193911329728,1.0404040404040404
0.2090909090909091,0.11582670895950935,1.0595959595959596
0.2090909090909091,0.11696151419187095,1.0787878787878789
0.2090909090909091,0.11810625795635213,1.097979797979798
0.2090909090909091,0.11926084461671058,1.1171717171717173
0.2090909090909091,0.12042517977516333,1.1363636363636365
0.2090909090909091,0.12159917028964004,1.1555555555555557
0.2090909090909091,0.12278272428784671,1.1747474747474747
0.2090909090909091,0.12397575117836049,1.1939393939393939
0.2090909090909091,0.1251781616589642,1.213131313131313
0.2090909090909091,0.12638986772242175,1.2323232323232323
0.2090909090909091,0.12761078265988351,1.2515151515151515
0.2090909090909091,0.12884082106210312,1.2707070707070707
0.2090909090909091,0.1300798988186361,1.2898989898989899
0.2090909090909091,0.13132793311518318,1.309090909090909
0.2090909090909091,0.13258484242923077,1.3282828282828283
0.2090909090909091,0.13385054652413328,1.3474747474747475
0.2090909090909091,0.13512496644177385,1.3666666666666667
0.2090909090909091,0.13640802449393055,1.385858585858586
0.2090909090909091,0.13769964425246978,1.405050505050505
0.2090909090909091,0.13899975053847846,1.4242424242424243
0.2090909090909091,0.14030826941044167,1.4434343434343435
0.2090909090909091,0.14162512815156453,1.4626262626262627
0.2090909090909091,0.1429502552563304,1.481818181818182
0.2090909090909091,0.14428358041638242,1.501010101010101
0.2090909090909091,0.1456250345058086,1.52020202020202
0.2090909090909091,0.14697454956590467,1.5393939393939393
0.2090909090909091,0.14833205878948544,1.5585858585858585
0.2090909090909091,0.14969749650480849,1.5777777777777777
0.2090909090909091,0.15107079815917013,1.596969696969697
0.2090909090909091,0.1524519003022294,1.6161616161616161
0.2090909090909091,0.1538407405691108,1.6353535353535353
0.2090909090909091,0.15523725766333357,1.6545454545454545
0.2090909090909091,0.15664139133961053,1.6737373737373737
0.2090909090909091,0.1580530823865565,1.692929292929293
0.2090909090909091,0.15947227260934377,1.7121212121212122
0.2090909090909091,0.1608989048123371,1.7313131313131314
0.2090909090909091,0.16233292278174016,1.7505050505050506
0.2090909090909091,0.1637742712682806,1.7696969696969698
0.2090909090909091,0.16522289596995984,1.7888888888888888
0.2090909090909091,0.16667874351489043,1.808080808080808
0.2090909090909091,0.1681417614442425,1.8272727272727272
0.2090909090909091,0.16961189819531752,1.8464646464646464
0.2090909090909091,0.171089103084767,1.8656565656565656
0.2090909090909091,0.1725733262919713,1.8848484848484848
0.2090909090909091,0.17406451884259194,1.904040404040404
0.2090909090909091,0.1755626325923099,1.9232323232323232
0.2090909090909091,0.17706762021076028,1.9424242424242424
0.2090909090909091,0.17857943516567298,1.9616161616161616
0.2090909090909091,0.1800980317072274,1.9808080808080808
0.2090909090909091,0.18162336485262814,2.0
0.21313131313131314,0.07407202060984044,0.1
0.21313131313131314,0.07459288167473713,0.1191919191919192
0.21313131313131314,0.07512811385144709,0.1383838383838384
0.21313131313131314,0.07567771831668635,0.1575757575757576
0.21313131313131314,0.07624168808574225,0.17676767676767677
0.21313131313131314,0.07682000831748698,0.19595959595959594
0.21313131313131314,0.07741265662807531,0.21515151515151515
0.21313131313131314,0.07801960341162524,0.23434343434343433
0.21313131313131314,0.07864081216622101,0.2535353535353535
0.21313131313131314,0.0792762398236325,0.2727272727272727
0.21313131313131314,0.07992583708120993,0.2919191919191919
0.21313131313131314,0.0805895487344855,0.3111111111111111
0.21313131313131314,0.08126731400909525,0.3303030303030303
0.21313131313131314,0.08195906689072206,0.3494949494949495
0.21313131313131314,0.0826647364518511,0.3686868686868686
0.21313131313131314,0.08338424717422613,0.3878787878787878
0.21313131313131314,0.08411751926599037,0.407070707070707
0.21313131313131314,0.08486446897259524,0.42626262626262623
0.21313131313131314,0.08562500888065644,0.44545454545454544
0.21313131313131314,0.08639904821403477,0.46464646464646464
0.21313131313131314,0.0871864931215123,0.48383838383838385
0.21313131313131314,0.0879872469555266,0.503030303030303
0.21313131313131314,0.08880121054151309,0.5222222222222221
0.21313131313131314,0.08962828243749042,0.5414141414141413
0.21313131313131314,0.09046835918360176,0.5606060606060606
0.21313131313131314,0.09132133554140082,0.5797979797979798
0.21313131313131314,0.09218710472274018,0.598989898989899
0.21313131313131314,0.093065558608184,0.6181818181818182
0.21313131313131314,0.09395658795492631,0.6373737373737373
0.21313131313131314,0.09486008259425038,0.6565656565656565
0.21313131313131314,0.09577593161861189,0.6757575757575757
0.21313131313131314,0.09670402355847435,0.6949494949494949
0.21313131313131314,0.0976442465490616,0.7141414141414141
0.21313131313131314,0.09859648848722768,0.7333333333333333
0.21313131313131314,0.09956063717867289,0.7525252525252525
0.21313131313131314,0.10053658047576015,0.7717171717171717
0.21313131313131314,0.10152420640620682,0.7909090909090909
0.21313131313131314,0.10252340329294435,0.81010101010101
0.21313131313131314,0.10353405986545189,0.8292929292929292
0.21313131313131314,0.10455606536288069,0.8484848484848484
0.21313131313131314,0.10558930962929357,0.8676767676767676
0.21313131313131314,0.10663368320134882,0.8868686868686868
0.21313131313131314,0.10768907738876055,0.906060606060606
0.21313131313131314,0.1087553843478678,0.9252525252525252
0.21313131313131314,0.10983249714864303,0.9444444444444443
0.21313131313131314,0.11092030983546824,0.9636363636363635
0.21313131313131314,0.11201871748200086,0.9828282828282827
0.21313131313131314,0.1131276162404474,1.002020202020202
0.21313131313131314,0.11424690338555442,1.0212121212121212
0.21313131313131314,0.11537647735361933,1.0404040404040404
0.21313131313131314,0.1165162377768143,1.0595959595959596
0.21313131313131314,0.11766608551310777,1.0787878787878789
0.21313131313131314,0.11882592267205806,1.097979797979798
0.21313131313131314,0.11999565263674357,1.1171717171717173
0.21313131313131314,0.12117518008208361,1.1363636363636365
0.21313131313131314,0.12236441098979371,1.1555555555555557
0.21313131313131314,0.12356325266020787,1.1747474747474747
0.21313131313131314,0.12477161372119132,1.1939393939393939
0.21313131313131314,0.12598940413435436,1.213131313131313
0.21313131313131314,0.12721653519877021,1.2323232323232323
0.21313131313131314,0.12845291955238738,1.2515151515151515
0.21313131313131314,0.1296984711713182,1.2707070707070707
0.21313131313131314,0.13095310536717522,1.2898989898989899
0.21313131313131314,0.13221673878261755,1.309090909090909
0.21313131313131314,0.1334892893852599,1.3282828282828283
0.21313131313131314,0.13477067646008825,1.3474747474747475
0.21313131313131314,0.13606082060051825,1.3666666666666667
0.21313131313131314,0.13735964369822254,1.385858585858586
0.21313131313131314,0.13866706893184688,1.405050505050505
0.21313131313131314,0.13998302075472696,1.4242424242424243
0.21313131313131314,0.14130742488170944,1.4434343434343435
0.21313131313131314,0.14264020827517612,1.4626262626262627
0.21313131313131314,0.14398129913036065,1.481818181818182
0.21313131313131314,0.14533062686004408,1.501010101010101
0.21313131313131314,0.14668812207870707,1.52020202020202
0.21313131313131314,0.14805371658621203,1.5393939393939393
0.21313131313131314,0.1494273433510836,1.5585858585858585
0.21313131313131314,0.15080893649345026,1.5777777777777777
0.21313131313131314,0.1521984312677043,1.596969696969697
0.21313131313131314,0.15359576404493558,1.6161616161616161
0.21313131313131314,0.15500087229518703,1.6353535353535353
0.21313131313131314,0.15641369456957813,1.6545454545454545
0.21313131313131314,0.15783417048233817,1.6737373737373737
0.21313131313131314,0.15926224069278802,1.692929292929293
0.21313131313131314,0.16069784688730473,1.7121212121212122
0.21313131313131314,0.16214093176130195,1.7313131313131314
0.21313131313131314,0.16359143900125475,1.7505050505050506
0.21313131313131314,0.16504931326679606,1.7696969696969698
0.21313131313131314,0.16651450017290825,1.7888888888888888
0.21313131313131314,0.1679869462722321,1.808080808080808
0.21313131313131314,0.16946659903751257,1.8272727272727272
0.21313131313131314,0.1709534068441995,1.8464646464646464
0.21313131313131314,0.17244731895321794,1.8656565656565656
0.21313131313131314,0.17394828549392383,1.8848484848484848
0.21313131313131314,0.1754562574472559,1.904040404040404
0.21313131313131314,0.17697118662909597,1.9232323232323232
0.21313131313131314,0.17849302567384656,1.9424242424242424
0.21313131313131314,0.18002172801823466,1.9616161616161616
0.21313131313131314,0.18155724788534836,1.9808080808080808
0.21313131313131314,0.18309954026891298,2.0
0.21717171717171718,0.07411827318246271,0.1
0.21717171717171718,0.07464864444470591,0.1191919191919192
0.21717171717171718,0.07519358196054696,0.1383838383838384
0.21717171717171718,0.07575308296762367,0.1575757575757576
0.21717171717171718,0.07632713644721695,0.17676767676767677
0.21717171717171718,0.0769157234453924,0.19595959595959594
0.21717171717171718,0.07751881740236437,0.21515151515151515
0.21717171717171718,0.07813638448830698,0.23434343434343433
0.21717171717171718,0.07876838394388815,0.2535353535353535
0.21717171717171718,0.07941476842386569,0.2727272727272727
0.21717171717171718,0.08007548434215842,0.2919191919191919
0.21717171717171718,0.08075047221688737,0.3111111111111111
0.21717171717171718,0.08143966701397264,0.3303030303030303
0.21717171717171718,0.08214299848796597,0.3494949494949495
0.21717171717171718,0.08286039151890008,0.3686868686868686
0.21717171717171718,0.083591766444037,0.3878787878787878
0.21717171717171718,0.08433703938350245,0.407070707070707
0.21717171717171718,0.08509612255889715,0.42626262626262623
0.21717171717171718,0.08586892460407915,0.44545454545454544
0.21717171717171718,0.08665535086741269,0.46464646464646464
0.21717171717171718,0.08745530370487746,0.48383838383838385
0.21717171717171718,0.08826868276352764,0.503030303030303
0.21717171717171718,0.08909538525488059,0.5222222222222221
0.21717171717171718,0.08993530621790131,0.5414141414141413
0.21717171717171718,0.09078833877133084,0.5606060606060606
0.21717171717171718,0.09165437435518158,0.5797979797979798
0.21717171717171718,0.09253330296129371,0.598989898989899
0.21717171717171718,0.09342501335291174,0.6181818181818182
0.21717171717171718,0.09432939327329881,0.6373737373737373
0.21717171717171718,0.09524632964346062,0.6565656565656565
0.21717171717171718,0.09617570874909852,0.6757575757575757
0.21717171717171718,0.09711741641695398,0.6949494949494949
0.21717171717171718,0.09807133818074484,0.7141414141414141
0.21717171717171718,0.09903735943692536,0.7333333333333333
0.21717171717171718,0.10001536559053129,0.7525252525252525
0.21717171717171718,0.10100524219139353,0.7717171717171717
0.21717171717171718,0.10200687506102443,0.7909090909090909
0.21717171717171718,0.10302015041049581,0.81010101010101
0.21717171717171718,0.10404495494964018,0.8292929292929292
0.21717171717171718,0.10508117598791554,0.8484848484848484
0.21717171717171718,0.1061287015272798,0.8676767676767676
0.21717171717171718,0.10718742034742482,0.8868686868686868
0.21717171717171718,0.10825722208372048,0.906060606060606
0.21717171717171718,0.10933799729821812,0.9252525252525252
0.21717171717171718,0.11042963754405995,0.9444444444444443
0.21717171717171718,0.11153203542363642,0.9636363636363635
0.21717171717171718,0.11264508464082691,0.9828282828282827
0.21717171717171718,0.11376868004765263,1.002020202020202
0.21717171717171718,0.11490271768566213,1.0212121212121212
0.21717171717171718,0.11604709482236043,1.0404040404040404
0.21717171717171718,0.11720170998298349,1.0595959595959596
0.21717171717171718,0.1183664629779092,1.0787878787878789
0.21717171717171718,0.1195412549259855,1.097979797979798
0.21717171717171718,0.12072598827404504,1.1171717171717173
0.21717171717171718,0.12192056681286544,1.1363636363636365
0.21717171717171718,0.12312489568982149,1.1555555555555557
0.21717171717171718,0.12433888141846602,1.1747474747474747
0.21717171717171718,0.12556243188526417,1.1939393939393939
0.21717171717171718,0.12679545635369416,1.213131313131313
0.21717171717171718,0.1280378654659184,1.2323232323232323
0.21717171717171718,0.12928957124221652,1.2515151515151515
0.21717171717171718,0.13055048707836225,1.2707070707070707
0.21717171717171718,0.13182052774111622,1.2898989898989899
0.21717171717171718,0.13309960936199564,1.309090909090909
0.21717171717171718,0.13438764942947465,1.3282828282828283
0.21717171717171718,0.13568456677975724,1.3474747474747475
0.21717171717171718,0.13699028158625823,1.3666666666666667
0.21717171717171718,0.13830471534791766,1.385858585858586
0.21717171717171718,0.13962779087646704,1.405050505050505
0.21717171717171718,0.1409594322827578,1.4242424242424243
0.21717171717171718,0.14229956496225432,1.4434343434343435
0.21717171717171718,0.14364811557978813,1.4626262626262627
0.21717171717171718,0.1450050120536624,1.481818181818182
0.21717171717171718,0.1463701835391896,1.501010101010101
0.21717171717171718,0.14774356041173975,1.52020202020202
0.21717171717171718,0.14912507424937033,1.5393939393939393
0.21717171717171718,0.1505146578151042,1.5585858585858585
0.21717171717171718,0.15191224503891668,1.5777777777777777
0.21717171717171718,0.15331777099948812,1.596969696969697
0.21717171717171718,0.15473117190577393,1.6161616161616161
0.21717171717171718,0.15615238507843965,1.6353535353535353
0.21717171717171718,0.1575813489312054,1.6545454545454545
0.21717171717171718,0.15901800295213922,1.6737373737373737
0.21717171717171718,0.16046228768493698,1.692929292929293
0.21717171717171718,0.16191414471022117,1.7121212121212122
0.21717171717171718,0.16337351662689042,1.7313131313131314
0.21717171717171718,0.16484034703354666,1.7505050505050506
0.21717171717171718,0.16631458051002507,1.7696969696969698
0.21717171717171718,0.16779616259904978,1.7888888888888888
0.21717171717171718,0.16928503978803602,1.808080808080808
0.21717171717171718,0.17078115949105618,1.8272727272727272
0.21717171717171718,0.1722844700309869,1.8464646464646464
0.21717171717171718,0.1737949206218517,1.8656565656565656
0.21717171717171718,0.17531246135137138,1.8848484848484848
0.21717171717171718,0.17683704316373433,1.904040404040404
0.21717171717171718,0.17836861784259653,1.9232323232323232
0.21717171717171718,0.1799071379943188,1.9424242424242424
0.21717171717171718,0.18145255703145027,1.9616161616161616
0.21717171717171718,0.18300482915646293,1.9808080808080808
0.21717171717171718,0.18456390934574313,2.0
0.22121212121212122,0.07416449690974594,0.1
0.22121212121212122,0.07470436559079335,0.1191919191919192
0.22121212121212122,0.07525899311868971,0.1383838383838384
0.22121212121212122,0.07582837271483299,0.1575757575757576
0.22121212121212122,0.07641248925601453,0.17676767676767677
0.22121212121212122,0.07701131961184281,0.19595959595959594
0.22121212121212122,0.0776248329898746,0.21515151515151515
0.22121212121212122,0.07825299128660701,0.23434343434343433
0.22121212121212122,0.0788957494425441,0.2535353535353535
0.22121212121212122,0.07955305579962554,0.2727272727272727
0.22121212121212122,0.08022485245938693,0.2919191919191919
0.22121212121212122,0.08091107564031386,0.3111111111111111
0.22121212121212122,0.0816116560329503,0.3303030303030303
0.22121212121212122,0.08232651915142594,0.3494949494949495
0.22121212121212122,0.08305558568017454,0.3686868686868686
0.22121212121212122,0.08379877181472545,0.3878787878787878
0.22121212121212122,0.08455598959556102,0.407070707070707
0.22121212121212122,0.08532714723414293,0.42626262626262623
0.22121212121212122,0.08611214943031888,0.44545454545454544
0.22121212121212122,0.08691089768042726,0.46464646464646464
0.22121212121212122,0.08772329057552042,0.48383838383838385
0.22121212121212122,0.08854922408922478,0.503030303030303
0.22121212121212122,0.08938859185485053,0.5222222222222221
0.22121212121212122,0.09024128543145206,0.5414141414141413
0.22121212121212122,0.09110719455862251,0.5606060606060606
0.22121212121212122,0.0919862073998837,0.5797979797979798
0.22121212121212122,0.0928782107746035,0.598989898989899
0.22121212121212122,0.09378309037843734,0.6181818181818182
0.22121212121212122,0.09470073099235049,0.6373737373737373
0.22121212121212122,0.09563101668032986,0.6565656565656565
0.22121212121212122,0.09657383097594206,0.6757575757575757
0.22121212121212122,0.09752905705793592,0.6949494949494949
0.22121212121212122,0.09849657791512408,0.7141414141414141
0.22121212121212122,0.09947627650080935,0.7333333333333333
0.22121212121212122,0.10046803587704857,0.7525252525252525
0.22121212121212122,0.1014717393490677,0.7717171717171717
0.22121212121212122,0.10248727059016066,0.7909090909090909
0.22121212121212122,0.10351451375741784,0.81010101010101
0.22121212121212122,0.10455335359864044,0.8292929292929292
0.22121212121212122,0.10560367555080445,0.8484848484848484
0.22121212121212122,0.10666536583044214,0.8676767676767676
0.22121212121212122,0.10773831151631003,0.8868686868686868
0.22121212121212122,0.10882240062471282,0.906060606060606
0.22121212121212122,0.10991752217784868,0.9252525252525252
0.22121212121212122,0.11102356626553761,0.9444444444444443
0.22121212121212122,0.11214042410068861,0.9636363636363635
0.22121212121212122,0.11326798806885283,0.9828282828282827
0.22121212121212122,0.1144061517722031,1.002020202020202
0.22121212121212122,0.11555481006826906,1.0212121212121212
0.22121212121212122,0.11671385910374821,1.0404040404040404
0.22121212121212122,0.11788319634370124,1.0595959595959596
0.22121212121212122,0.11906272059642982,1.0787878787878789
0.22121212121212122,0.12025233203432263,1.097979797979798
0.22121212121212122,0.12145193221094384,1.1171717171717173
0.22121212121212122,0.12266142407462655,1.1363636363636365
0.22121212121212122,0.12388071197882135,1.1555555555555557
0.22121212121212122,0.1251097016894387,1.1747474747474747
0.22121212121212122,0.1263483003894118,1.1939393939393939
0.22121212121212122,0.12759641668069466,1.213131313131313
0.22121212121212122,0.12885396058390017,1.2323232323232323
0.22121212121212122,0.13012084353576966,1.2515151515151515
0.22121212121212122,0.13139697838465697,1.2707070707070707
0.22121212121212122,0.13268227938419763,1.2898989898989899
0.22121212121212122,0.13397666218532517,1.309090909090909
0.22121212121212122,0.13528004382678582,1.3282828282828283
0.22121212121212122,0.1365923427242941,1.3474747474747475
0.22121212121212122,0.13791347865846262,1.3666666666666667
0.22121212121212122,0.1392433727616306,1.385858585858586
0.22121212121212122,0.14058194750370778,1.405050505050505
0.22121212121212122,0.14192912667714283,1.4242424242424243
0.22121212121212122,0.1432848353811167,1.4434343434343435
0.22121212121212122,0.1446490000050561,1.4626262626262627
0.22121212121212122,0.14602154821155391,1.481818181818182
0.22121212121212122,0.14740240891877826,1.501010101010101
0.22121212121212122,0.14879151228244547,1.52020202020202
0.22121212121212122,0.15018878967742577,1.5393939393939393
0.22121212121212122,0.15159417367904734,1.5585858585858585
0.22121212121212122,0.15300759804415667,1.5777777777777777
0.22121212121212122,0.15442899769199067,1.596969696969697
0.22121212121212122,0.15585830868491038,1.6161616161616161
0.22121212121212122,0.15729546820904197,1.6353535353535353
0.22121212121212122,0.158740414554868,1.6545454545454545
0.22121212121212122,0.16019308709780627,1.6737373737373737
0.22121212121212122,0.1616534262788123,1.692929292929293
0.22121212121212122,0.16312137358503706,1.7121212121212122
0.22121212121212122,0.16459687153056862,1.7313131313131314
0.22121212121212122,0.1660798636372843,1.7505050505050506
0.22121212121212122,0.16757029441583682,1.7696969696969698
0.22121212121212122,0.16906810934679561,1.7888888888888888
0.22121212121212122,0.17057325486196276,1.808080808080808
0.22121212121212122,0.17208567832587954,1.8272727272727272
0.22121212121212122,0.17360532801754003,1.8464646464646464
0.22121212121212122,0.17513215311232427,1.8656565656565656
0.22121212121212122,0.17666610366416227,1.8848484848484848
0.22121212121212122,0.17820713058794013,1.904040404040404
0.22121212121212122,0.1797551856421566,1.9232323232323232
0.22121212121212122,0.18131022141183678,1.9424242424242424
0.22121212121212122,0.18287219129171103,1.9616161616161616
0.22121212121212122,0.18444104946966267,1.9808080808080808
0.22121212121212122,0.1860167509104491,2.0
0.22525252525252526,0.07421069184559093,0.1
0.22525252525252526,0.07476004520607045,0.1191919191919192
0.22525252525252526,0.07532434747424285,0.1383838383838384
0.22525252525252526,0.0759035877812082,0.1575757575757576
0.22525252525252526,0.07649774683197537,0.17676767676767677
0.22525252525252526,0.07710679725929953,0.19595959595959594
0.22525252525252526,0.07773070398465937,0.21515151515151515
0.22525252525252526,0.07836942458445795,0.23434343434343433
0.22525252525252526,0.07902290965960199,0.2535353535353535
0.22525252525252526,0.07969110320669714,0.2727272727272727
0.22525252525252526,0.08037394298918989,0.2919191919191919
