OmM,OmR,OomQ,target,z
0.2362054342,0.9263030978,-0.1625085319,-0.1630864883,0.0632535645
0.2362054342,0.9263030978,-0.1625085319,-0.1705250681,0.0676525161
0.2362054342,0.9263030978,-0.1625085319,-0.1780076468,0.0720696673
0.2362054342,0.9263030978,-0.1625085319,-0.1855350653,0.0765050933
0.2362054342,0.9263030978,-0.1625085319,-0.1931081415,0.0809588699
0.2362054342,0.9263030978,-0.1625085319,-0.2127673166,0.0836160358
0.2362054342,0.9263030978,-0.1625085319,-0.2204807321,0.0880992321
0.2362054342,0.9263030978,-0.1625085319,-0.2282422205,0.0926009766
0.2362054342,0.9263030978,-0.1625085319,-0.2360525273,0.0971213459
0.2362054342,0.9263030978,-0.1625085319,-0.2439123815,0.1016604171
0.2362054342,0.9263030978,-0.1625085319,-0.2549310146,0.1056711057
0.2362054342,0.9263030978,-0.1625085319,-0.2715608186,0.1087187609
0.2362054342,0.9263030978,-0.1625085319,-0.2796180439,0.1133058137
0.2362054342,0.9263030978,-0.1625085319,-0.2877276702,0.1179118442
0.2362054342,0.9263030978,-0.1625085319,-0.2958903619,0.122536931
0.2362054342,0.9263030978,-0.1625085319,-0.3041067716,0.127181153
0.2362054342,0.9263030978,-0.1625085319,-0.323813632,0.1295086585
0.2362054342,0.9263030978,-0.1625085319,-0.332181511,0.1341817243
0.2362054342,0.9263030978,-0.1625085319,-0.3406050813,0.1388741238
0.2362054342,0.9263030978,-0.1625085319,-0.349084959,0.143585937
0.2362054342,0.9263030978,-0.1625085319,-0.3576217514,0.1483172441
0.2362054342,0.9263030978,-0.1625085319,-0.3773120933,0.1504591384
0.2362054342,0.9263030978,-0.1625085319,-0.3860042076,0.1552188817
0.2362054342,0.9263030978,-0.1625085319,-0.3947550819,0.1599983173
0.2362054342,0.9263030978,-0.1625085319,-0.4035652959,0.1647975267
0.2362054342,0.9263030978,-0.1625085319,-0.4124354223,0.1696165915
0.2362054342,0.9263030978,-0.1625085319,-0.423184349,0.1739666601
0.2362054342,0.9263030978,-0.1625085319,-0.4411165484,0.1764140136
0.2362054342,0.9263030978,-0.1625085319,-0.4502069863,0.1812811388
0.2362054342,0.9263030978,-0.1625085319,-0.4593596328,0.1861684006
0.2362054342,0.9263030978,-0.1625085319,-0.4685750339,0.1910758823
0.2362054342,0.9263030978,-0.1625085319,-0.4778537303,0.1960036674
0.2362054342,0.9263030978,-0.1625085319,-0.4975464952,0.1977635516
0.2362054342,0.9263030978,-0.1625085319,-0.5069878776,0.2027190054
0.2362054342,0.9263030978,-0.1625085319,-0.5164942084,0.2076949611
0.2362054342,0.9263030978,-0.1625085319,-0.5260660123,0.2126915036
0.2362054342,0.9263030978,-0.1625085319,-0.5357038097,0.2177087181
0.2362054342,0.9263030978,-0.1625085319,-0.5490603499,0.2214656537
0.2362054342,0.9263030978,-0.1625085319,-0.5651223316,0.2243080997
0.2362054342,0.9263030978,-0.1625085319,-0.5749929062,0.229373375
0.2362054342,0.9263030978,-0.1625085319,-0.5849315721,0.2344596067
0.2362054342,0.9263030978,-0.1625085319,-0.5949388337,0.2395668814
0.2362054342,0.9263030978,-0.1625085319,-0.6050151924,0.2446952862
0.2362054342,0.9263030978,-0.1625085319,-0.6246493733,0.2460375864
0.2362054342,0.9263030978,-0.1625085319,-0.6348942238,0.2511927622
0.2362054342,0.9263030978,-0.1625085319,-0.6452097015,0.2563692662
0.2362054342,0.9263030978,-0.1625085319,-0.6555962979,0.2615671868
0.2362054342,0.9263030978,-0.1625085319,-0.6660545018,0.2667866125
0.2362054342,0.9263030978,-0.1625085319,-0.6784110996,0.2711932148
0.2362054342,0.9263030978,-0.1625085319,-0.6962130379,0.2731488903
0.2362054342,0.9263030978,-0.1625085319,-0.7069147791,0.2784162324
0.2362054342,0.9263030978,-0.1625085319,-0.7176900954,0.2837053669
0.2362054342,0.9263030978,-0.1625085319,-0.7285394654,0.2890163839
0.2362054342,0.9263030978,-0.1625085319,-0.7394633655,0.2943493739
0.2362054342,0.9263030978,-0.1625085319,-0.7572144063,0.2961593409
0.2362054342,0.9263030978,-0.1625085319,-0.7700597344,0.3005961467
0.2362054342,0.9263030978,-0.1625085319,-0.7812327338,0.3059770452
0.2362054342,0.9263030978,-0.1625085319,-0.7924821783,0.3113802058
0.2362054342,0.9263030978,-0.1625085319,-0.8038085361,0.3168057207
0.2362054342,0.9263030978,-0.1625085319,-0.8152122737,0.3222536823
0.2362054342,0.9263030978,-0.1625085319,-0.8346673017,0.3228977394
0.2362054342,0.9263030978,-0.1625085319,-0.8462466022,0.3283709053
0.2362054342,0.9263030978,-0.1625085319,-0.8579046918,0.333866715
0.2362054342,0.9263030978,-0.1625085319,-0.8696420319,0.3393852623
0.2362054342,0.9263030978,-0.1625085319,-0.8814590825,0.3449266412
0.2362054342,0.9263030978,-0.1625085319,-0.8949397876,0.3493868662
0.2362054342,0.9263030978,-0.1625085319,-0.9127383487,0.3508823777
0.2362054342,0.9263030978,-0.1625085319,-0.9248133142,0.3564713231
0.2362054342,0.9263030978,-0.1625085319,-0.9369698269,0.3620833915
0.2362054342,0.9263030978,-0.1625085319,-0.949208341,0.3677186784
0.2362054342,0.9263030978,-0.1625085319,-0.9615293095,0.3733772799
0.2362054342,0.9263030978,-0.1625085319,-0.9773432371,0.3762761007
0.2362054342,0.9263030978,-0.1625085319,-0.9932135443,0.3791894382
0.2362054342,0.9263030978,-0.1625085319,-1.0057971171,0.3848954972
0.2362054342,0.9263030978,-0.1625085319,-1.018464947,0.3906251636
0.2362054342,0.9263030978,-0.1625085319,-1.0312174823,0.3963785351
0.2362054342,0.9263030978,-0.1625085319,-1.0440551703,0.4021557097
0.2362054342,0.9263030978,-0.1625085319,-1.0612267783,0.4038509126
0.2362054342,0.9263030978,-0.1625085319,-1.0761353991,0.4078101059
0.2362054342,0.9263030978,-0.1625085319,-1.0892401342,0.4136345759
0.2362054342,0.9263030978,-0.1625085319,-1.1024317944,0.4194831432
0.2362054342,0.9263030978,-0.1625085319,-1.1157108229,0.4253559076
0.2362054342,0.9263030978,-0.1625085319,-1.1290776622,0.431252969
0.2362054342,0.9263030978,-0.1625085319,-1.1468823941,0.4321176569
0.2362054342,0.9263030978,-0.1625085319,-1.1615349652,0.4367422932
0.2362054342,0.9263030978,-0.1625085319,-1.1751730499,0.442686463
0.2362054342,0.9263030978,-0.1625085319,-1.1889006902,0.4486552254
0.2362054342,0.9263030978,-0.1625085319,-1.2027183253,0.4546486821
0.2362054342,0.9263030978,-0.1625085319,-1.2166263934,0.4606669353
0.2362054342,0.9263030978,-0.1625085319,-1.2345617586,0.4610836792
0.2362054342,0.9263030978,-0.1625085319,-1.2494465471,0.4659770209
0.2362054342,0.9263030978,-0.1625085319,-1.2636298348,0.4720421423
0.2362054342,0.9263030978,-0.1625085319,-1.2779052752,0.4781323566
0.2362054342,0.9263030978,-0.1625085319,-1.2922733036,0.4842477677
0.2362054342,0.9263030978,-0.1625085319,-1.3067343546,0.4903884798
0.2362054342,0.9263030978,-0.1625085319,-1.3244858622,0.4907570579
0.2362054342,0.9263030978,-0.1625085319,-1.3398962036,0.4955121508
0.2362054342,0.9263030978,-0.1625085319,-1.3546362319,0.5016994666
0.2362054342,0.9263030978,-0.1625085319,-1.3694709793,0.5079123808
0.2362054342,0.9263030978,-0.1625085319,-1.3844008777,0.5141509995
0.2362054342,0.9263030978,-0.1625085319,-1.3994263584,0.5204154289
0.2362054342,0.9263030978,-0.1625085319,-1.4168504182,0.5211465955
0.2362054342,0.9263030978,-0.1625085319,-1.4329118551,0.5253386889
0.2362054342,0.9263030978,-0.1625085319,-1.4482198639,0.5316494047
0.2362054342,0.9263030978,-0.1625085319,-1.4636251295,0.5379862295
0.2362054342,0.9263030978,-0.1625085319,-1.4791280809,0.5443492713
0.2362054342,0.9263030978,-0.1625085319,-1.4947291469,0.5507386387
0.2362054342,0.9263030978,-0.1625085319,-1.5118315649,0.5522616133
0.2362054342,0.9263030978,-0.1625085319,-1.5285178419,0.5554476131
0.2362054342,0.9263030978,-0.1625085319,-1.5444047836,0.5618828972
0.2362054342,0.9263030978,-0.1625085319,-1.5603914932,0.5683448057
0.2362054342,0.9263030978,-0.1625085319,-1.5764783973,0.5748334488
0.2362054342,0.9263030978,-0.1625085319,-1.5926659218,0.581348937
0.2362054342,0.9263030978,-0.1625085319,-1.6095894054,0.584111872
0.2362054342,0.9263030978,-0.1625085319,-1.6267343359,0.5858369382
0.2362054342,0.9263030978,-0.1625085319,-1.6432108985,0.5923979506
0.2362054342,0.9263030978,-0.1625085319,-1.659789715,0.5989861077
0.2362054342,0.9263030978,-0.1625085319,-1.6764712096,0.6056015217
0.2362054342,0.9263030978,-0.1625085319,-1.693255806,0.6122443053
0.2362054342,0.9263030978,-0.1625085319,-1.7102701385,0.6167076072
0.2362054342,0.9263030978,-0.1625085319,-1.7275817192,0.6164979011
0.2362054342,0.9263030978,-0.1625085319,-1.7446583294,0.6231857658
0.2362054342,0.9263030978,-0.1625085319,-1.7618396556,0.6299012999
0.2362054342,0.9263030978,-0.1625085319,-1.7791261199,0.6366446179
0.2362054342,0.9263030978,-0.1625085319,-1.7965181439,0.6434158347
0.2362054342,0.9263030978,-0.1625085319,-1.8140089203,0.6500593668
0.2362054342,0.9263030978,-0.1625085319,-1.8312261591,0.649800507
0.2362054342,0.9263030978,-0.1625085319,-1.8487649102,0.6542376737
0.2362054342,0.9263030978,-0.1625085319,-1.866558898,0.6610816775
0.2362054342,0.9263030978,-0.1625085319,-1.8844604613,0.6679539967
0.2362054342,0.9263030978,-0.1625085319,-1.90247002,0.6748547484
0.2362054342,0.9263030978,-0.1625085319,-1.9205879935,0.6817840503
0.2362054342,0.9263030978,-0.1625085319,-1.938102004,0.6840263842
0.2362054342,0.9263030978,-0.1625085319,-1.955547812,0.6855522964
0.2362054342,0.9263030978,-0.1625085319,-1.9739643926,0.6925258568
0.2362054342,0.9263030978,-0.1625085319,-1.9924909646,0.6995282686
0.2362054342,0.9263030978,-0.1625085319,-2.0111279462,0.7065596511
0.2362054342,0.9263030978,-0.1625085319,-2.0298757552,0.7136201243
0.2362054342,0.9263030978,-0.1625085319,-2.048329051,0.719032125
0.2362054342,0.9263030978,-0.1625085319,-2.0655059588,0.7190006923
0.2362054342,0.9263030978,-0.1625085319,-2.0840702147,0.724218597
0.2362054342,0.9263030978,-0.1625085319,-2.1032314574,0.7313521298
0.2362054342,0.9263030978,-0.1625085319,-2.1225055033,0.7385151758
0.2362054342,0.9263030978,-0.1625085319,-2.1418927689,0.7457078571
0.2362054342,0.9263030978,-0.1625085319,-2.1613936703,0.7529302964
0.2362054342,0.9263030978,-0.1625085319,-2.1792472575,0.7549091979
0.2362054342,0.9263030978,-0.1625085319,-2.1968897947,0.7561519853
0.2362054342,0.9263030978,-0.1625085319,-2.216695151,0.7634176346
0.2362054342,0.9263030978,-0.1625085319,-2.2366156845,0.7707133438
0.2362054342,0.9263030978,-0.1625085319,-2.2566518106,0.7780392372
0.2362054342,0.9263030978,-0.1625085319,-2.2768039441,0.7853954396
0.2362054342,0.9263030978,-0.1625085319,-2.2965928059,0.7916227586
0.2362054342,0.9263030978,-0.1625085319,-2.3139386444,0.7918281059
0.2362054342,0.9263030978,-0.1625085319,-2.3328948151,0.7957172565
0.2362054342,0.9263030978,-0.1625085319,-2.3534710539,0.8031465974
0.2362054342,0.9263030978,-0.1625085319,-2.3741652395,0.8106066755
0.2362054342,0.9263030978,-0.1625085319,-2.3949777856,0.8180976178
0.2362054342,0.9263030978,-0.1625085319,-2.415909106,0.825619552
0.2362054342,0.9263030978,-0.1625085319,-2.4351288443,0.8294750695
0.2362054342,0.9263030978,-0.1625085319,-2.4526399385,0.8298087346
0.2362054342,0.9263030978,-0.1625085319,-2.4730805253,0.83580065
0.2362054342,0.9263030978,-0.1625085319,-2.4944417494,0.8433958262
0.2362054342,0.9263030978,-0.1625085319,-2.5159236697,0.8510224256
0.2362054342,0.9263030978,-0.1625085319,-2.5375266992,0.8586805782
0.2362054342,0.9263030978,-0.1625085319,-2.5592512505,0.8663704145
0.2362054342,0.9263030978,-0.1625085319,-2.5778485597,0.868406469
0.2362054342,0.9263030978,-0.1625085319,-2.5955746494,0.8688717642
0.2362054342,0.9263030978,-0.1625085319,-2.6174930221,0.8764000885
0.2362054342,0.9263030978,-0.1625085319,-2.6396530989,0.884163235
0.2362054342,0.9263030978,-0.1625085319,-2.6619366032,0.8919584995
0.2362054342,0.9263030978,-0.1625085319,-2.6843439474,0.8997860151
0.2362054342,0.9263030978,-0.1625085319,-2.7068755437,0.9076459151
0.2362054342,0.9263030978,-0.1625085319,-2.7249656632,0.908438222
0.2362054342,0.9263030978,-0.1625085319,-2.7433319284,0.9096135769
0.2362054342,0.9263030978,-0.1625085319,-2.7661787818,0.917514136
0.2362054342,0.9263030978,-0.1625085319,-2.7891513655,0.9254473818
0.2362054342,0.9263030978,-0.1625085319,-2.8122500916,0.9334134494
0.2362054342,0.9263030978,-0.1625085319,-2.8354753724,0.9414124747
0.2362054342,0.9263030978,-0.1625085319,-2.8584195683,0.9488657105
0.2362054342,0.9263030978,-0.1625085319,-2.8766833843,0.949592385
0.2362054342,0.9263030978,-0.1625085319,-2.8955046202,0.9510554242
0.2362054342,0.9263030978,-0.1625085319,-2.9191746786,0.9591274389
0.2362054342,0.9263030978,-0.1625085319,-2.9429731676,0.9672328495
0.2362054342,0.9263030978,-0.1625085319,-2.9669004996,0.9753717943
0.2362054342,0.9263030978,-0.1625085319,-2.9909570867,0.9835444119
0.2362054342,0.9263030978,-0.1625085319,-3.0145836383,0.9910222356
0.2362054342,0.9263030978,-0.1625085319,-3.0331961806,0.991891558
0.2362054342,0.9263030978,-0.1625085319,-3.0520209444,0.9929943141
0.2362054342,0.9263030978,-0.1625085319,-3.072843125,1.0000008403
0.2423982988,0.9243564543,-0.1667547531,-0.0,0.0
0.2423982988,0.9243564543,-0.1667547531,-0.0202863693,0.0032279747
0.2423982988,0.9243564543,-0.1667547531,-0.0272046039,0.0073760939
0.2423982988,0.9243564543,-0.1667547531,-0.0341502333,0.0115413646
0.2423982988,0.9243564543,-0.1667547531,-0.0411247897,0.0157238578
0.2423982988,0.9243564543,-0.1667547531,-0.0481297237,0.0199236446
0.2423982988,0.9243564543,-0.1667547531,-0.0683220979,0.0230132927
0.2423982988,0.9243564543,-0.1667547531,-0.0754456937,0.0272432197
0.2423982988,0.9243564543,-0.1667547531,-0.0826036929,0.0314906365
0.2423982988,0.9243564543,-0.1667547531,-0.0897972982,0.0357556153
0.2423982988,0.9243564543,-0.1667547531,-0.0970276614,0.0400382289
0.2423982988,0.9243564543,-0.1667547531,-0.1171796233,0.0429800348
0.2423982988,0.9243564543,-0.1667547531,-0.1245386651,0.0472925197
0.2423982988,0.9243564543,-0.1667547531,-0.1319377446,0.0516228358
0.2423982988,0.9243564543,-0.1667547531,-0.1393778555,0.0559710567
0.2423982988,0.9243564543,-0.1667547531,-0.1468599576,0.0603372565
0.2423982988,0.9243564543,-0.1667547531,-0.1670075066,0.0631207569
0.2423982988,0.9243564543,-0.1667547531,-0.1746262617,0.0675165192
0.2423982988,0.9243564543,-0.1667547531,-0.1822897969,0.0719304569
0.2423982988,0.9243564543,-0.1667547531,-0.1899989654,0.0763626452
0.2423982988,0.9243564543,-0.1667547531,-0.1977545971,0.0808131596
0.2423982988,0.9243564543,-0.1667547531,-0.2178721037,0.0834343239
0.2423982988,0.9243564543,-0.1667547531,-0.2257707661,0.0879140781
0.2423982988,0.9243564543,-0.1667547531,-0.2337183405,0.0924123551
0.2423982988,0.9243564543,-0.1667547531,-0.2417155822,0.0969292314
0.2423982988,0.9243564543,-0.1667547531,-0.2497632293,0.1014647839
0.2423982988,0.9243564543,-0.1667547531,-0.2605108127,0.1055550724
0.2423982988,0.9243564543,-0.1667547531,-0.2780717569,0.1084762583
0.2423982988,0.9243564543,-0.1667547531,-0.2863204496,0.1130595552
0.2423982988,0.9243564543,-0.1667547531,-0.2946224361,0.117661803
0.2423982988,0.9243564543,-0.1667547531,-0.302978388,0.12228308
0.2423982988,0.9243564543,-0.1667547531,-0.311388965,0.1269234649
0.2423982988,0.9243564543,-0.1667547531,-0.3315721227,0.129200614
0.2423982988,0.9243564543,-0.1667547531,-0.3401370249,0.1338696013
0.2423982988,0.9243564543,-0.1667547531,-0.3487585461,0.1385578939
0.2423982988,0.9243564543,-0.1667547531,-0.3574373082,0.1432655715
0.2423982988,0.9243564543,-0.1667547531,-0.3661739239,0.1479927143
0.2423982988,0.9243564543,-0.1667547531,-0.3863118006,0.1500842384
0.2423982988,0.9243564543,-0.1667547531,-0.3952065054,0.1548395748
0.2423982988,0.9243564543,-0.1667547531,-0.4041609255,0.1596145735
0.2423982988,0.9243564543,-0.1667547531,-0.4131756448,0.1644093157
0.2423982988,0.9243564543,-0.1667547531,-0.4222512402,0.169223883
0.2423982988,0.9243564543,-0.1667547531,-0.4324705912,0.1737686395
0.2423982988,0.9243564543,-0.1667547531,-0.451589601,0.1759592916
0.2423982988,0.9243564543,-0.1667547531,-0.4608892612,0.1808216155
0.2423982988,0.9243564543,-0.1667547531,-0.4702521098,0.185704044
0.2423982988,0.9243564543,-0.1667547531,-0.4796786957,0.1906066602
0.2423982988,0.9243564543,-0.1667547531,-0.4891695622,0.1955295476
0.2423982988,0.9243564543,-0.1667547531,-0.5093113323,0.1972251455
0.2423982988,0.9243564543,-0.1667547531,-0.5189676561,0.2021753988
0.2423982988,0.9243564543,-0.1667547531,-0.528689923,0.2071461203
0.2423982988,0.9243564543,-0.1667547531,-0.5384786595,0.2121373946
0.2423982988,0.9243564543,-0.1667547531,-0.548334388,0.2171493067
0.2423982988,0.9243564543,-0.1667547531,-0.5610659332,0.2212010165
0.2423982988,0.9243564543,-0.1667547531,-0.5784182055,0.223672065
0.2423982988,0.9243564543,-0.1667547531,-0.5885104554,0.2287316703
0.2423982988,0.9243564543,-0.1667547531,-0.5986718028,0.2338121959
0.2423982988,0.9243564543,-0.1667547531,-0.608902753,0.2389137283
0.2423982988,0.9243564543,-0.1667547531,-0.6192038077,0.2440363545
0.2423982988,0.9243564543,-0.1667547531,-0.6392608298,0.2453075729
0.2423982988,0.9243564543,-0.1667547531,-0.6497330216,0.2504566361
0.2423982988,0.9243564543,-0.1667547531,-0.6602768521,0.2556269896
0.2423982988,0.9243564543,-0.1667547531,-0.6708928128,0.2608187212
0.2423982988,0.9243564543,-0.1667547531,-0.6815813923,0.2660319195
0.2423982988,0.9243564543,-0.1667547531,-0.6932455025,0.2708559002
0.2423982988,0.9243564543,-0.1667547531,-0.7123897748,0.2723099755
0.2423982988,0.9243564543,-0.1667547531,-0.7233255008,0.2775706875
0.2423982988,0.9243564543,-0.1667547531,-0.7343358144,0.2828531513
0.2423982988,0.9243564543,-0.1667547531,-0.7454211931,0.2881574569
0.2423982988,0.9243564543,-0.1667547531,-0.7565821124,0.2934836947
0.2423982988,0.9243564543,-0.1667547531,-0.7736573825,0.2957771794
0.2423982988,0.9243564543,-0.1667547531,-0.7878287091,0.2996389045
0.2423982988,0.9243564543,-0.1667547531,-0.7992422749,0.3050126153
0.2423982988,0.9243564543,-0.1667547531,-0.810733294,0.3104085453
0.2423982988,0.9243564543,-0.1667547531,-0.822302233,0.3158267862
0.2423982988,0.9243564543,-0.1667547531,-0.8339495565,0.3212674303
0.2423982988,0.9243564543,-0.1667547531,-0.8538074696,0.3218203497
0.2423982988,0.9243564543,-0.1667547531,-0.8656328237,0.3272857758
0.2423982988,0.9243564543,-0.1667547531,-0.8775379688,0.3327738002
0.2423982988,0.9243564543,-0.1667547531,-0.8895233641,0.3382845164
0.2423982988,0.9243564543,-0.1667547531,-0.9015894668,0.3438180181
0.2423982988,0.9243564543,-0.1667547531,-0.9143879719,0.3489215942
0.2423982988,0.9243564543,-0.1667547531,-0.9335027257,0.349674913
0.2423982988,0.9243564543,-0.1667547531,-0.9458301054,0.3552555114
0.2423982988,0.9243564543,-0.1667547531,-0.958240022,0.3608591843
0.2423982988,0.9243564543,-0.1667547531,-0.9707329265,0.3664860271
0.2423982988,0.9243564543,-0.1667547531,-0.9833092687,0.3721361356
0.2423982988,0.9243564543,-0.1667547531,-0.9984852484,0.3757611953
0.2423982988,0.9243564543,-0.1667547531,-1.0156332445,0.3778354285
0.2423982988,0.9243564543,-0.1667547531,-1.0284754736,0.3835324642
0.2423982988,0.9243564543,-0.1667547531,-1.0414029331,0.3892530559
0.2423982988,0.9243564543,-0.1667547531,-1.0544160674,0.3949973009
0.2423982988,0.9243564543,-0.1667547531,-1.0675153199,0.400765297
0.2423982988,0.9243564543,-0.1667547531,-1.0840935474,0.4032846164
0.2423982988,0.9243564543,-0.1667547531,-1.1002229387,0.4063065982
0.2423982988,0.9243564543,-0.1667547531,-1.1135923996,0.4121213557
0.2423982988,0.9243564543,-0.1667547531,-1.1270497385,0.4179601559
0.2423982988,0.9243564543,-0.1667547531,-1.1405953944,0.4238230983
0.2423982988,0.9243564543,-0.1667547531,-1.154229805,0.4297102825
0.2423982988,0.9243564543,-0.1667547531,-1.1715049742,0.4314981312
0.2423982988,0.9243564543,-0.1667547531,-1.1873152774,0.4350726055
0.2423982988,0.9243564543,-0.1667547531,-1.2012239853,0.441006304
0.2423982988,0.9243564543,-0.1667547531,-1.2152231781,0.4469645369
0.2423982988,0.9243564543,-0.1667547531,-1.2293132897,0.4529474057
0.2423982988,0.9243564543,-0.1667547531,-1.2434947531,0.4589550123
0.2423982988,0.9243564543,-0.1667547531,-1.2609730753,0.4604087782
0.2423982988,0.9243564543,-0.1667547531,-1.2769309721,0.4641380984
0.2423982988,0.9243564543,-0.1667547531,-1.2913905784,0.470191976
0.2423982988,0.9243564543,-0.1667547531,-1.3059432393,0.476270885
0.2423982988,0.9243564543,-0.1667547531,-1.3205893845,0.4823749289
0.2423982988,0.9243564543,-0.1667547531,-1.3353294426,0.4885042116
0.2423982988,0.9243564543,-0.1667547531,-1.3527181963,0.4900245502
0.2423982988,0.9243564543,-0.1667547531,-1.3691040818,0.4934871685
0.2423982988,0.9243564543,-0.1667547531,-1.3841259086,0.4996623978
0.2423982988,0.9243564543,-0.1667547531,-1.3992433259,0.5058631603
0.2423982988,0.9243564543,-0.1667547531,-1.4144567593,0.5120895615
0.2423982988,0.9243564543,-0.1667547531,-1.4297666338,0.5183417075
0.2423982988,0.9243564543,-0.1667547531,-1.4469368695,0.5203539438
0.2423982988,0.9243564543,-0.1667547531,-1.463856049,0.5231176052
0.2423982988,0.9243564543,-0.1667547531,-1.4794511042,0.5294153496
0.2423982988,0.9243564543,-0.1667547531,-1.4951442541,0.5357391338
0.2423982988,0.9243564543,-0.1667547531,-1.510935921,0.5420890654
0.2423982988,0.9243564543,-0.1667547531,-1.5268265262,0.5484652525
0.2423982988,0.9243564543,-0.1667547531,-1.5438047625,0.5514060797
0.2423982988,0.9243564543,-0.1667547531,-1.5612096957,0.5530203975
0.2423982988,0.9243564543,-0.1667547531,-1.577388687,0.5594417832
0.2423982988,0.9243564543,-0.1667547531,-1.5936682476,0.5658897198
0.2423982988,0.9243564543,-0.1667547531,-1.6100487967,0.5723643172
0.2423982988,0.9243564543,-0.1667547531,-1.6265307528,0.5788656855
0.2423982988,0.9243564543,-0.1667547531,-1.6434812168,0.5831905128
0.2423982988,0.9243564543,-0.1667547531,-1.6611837893,0.5831935866
0.2423982988,0.9243564543,-0.1667547531,-1.6779571482,0.5897397315
0.2423982988,0.9243564543,-0.1667547531,-1.6948335233,0.5963129432
0.2423982988,0.9243564543,-0.1667547531,-1.7118133309,0.6029133337
0.2423982988,0.9243564543,-0.1667547531,-1.7288969868,0.6095410153
0.2423982988,0.9243564543,-0.1667547531,-1.746111407,0.615717268
0.2423982988,0.9243564543,-0.1667547531,-1.7637305637,0.6153491446
0.2423982988,0.9243564543,-0.1667547531,-1.7811752761,0.6203004616
0.2423982988,0.9243564543,-0.1667547531,-1.7986585999,0.627000035
0.2423982988,0.9243564543,-0.1667547531,-1.8162477742,0.6337273096
0.2423982988,0.9243564543,-0.1667547531,-1.8339432121,0.6404824
0.2423982988,0.9243564543,-0.1667547531,-1.8517453263,0.6472654211
0.2423982988,0.9243564543,-0.1667547531,-1.8693525939,0.6487348422
0.2423982988,0.9243564543,-0.1667547531,-1.8870591946,0.6511083406
0.2423982988,0.9243564543,-0.1667547531,-1.9051593244,0.6579352976
0.2423982988,0.9243564543,-0.1667547531,-1.9233676977,0.6647904825
0.2423982988,0.9243564543,-0.1667547531,-1.9416847254,0.671674012
0.2423982988,0.9243564543,-0.1667547531,-1.9601108179,0.6785860033
0.2423982988,0.9243564543,-0.1667547531,-1.9782413895,0.6828853842
0.2423982988,0.9243564543,-0.1667547531,-1.9957215242,0.6827424552
0.2423982988,0.9243564543,-0.1667547531,-2.0143499667,0.6891173155
0.2423982988,0.9243564543,-0.1667547531,-2.0331871396,0.6961014309
0.2423982988,0.9243564543,-0.1667547531,-2.0521353342,0.7031144241
0.2423982988,0.9243564543,-0.1667547531,-2.0711949589,0.7101564144
0.2423982988,0.9243564543,-0.1667547531,-2.0903664216,0.7172275217
0.2423982988,0.9243564543,-0.1667547531,-2.10800371,0.7177789441
0.2423982988,0.9243564543,-0.1667547531,-2.1262440129,0.7205380185
0.2423982988,0.9243564543,-0.1667547531,-2.1457193514,0.7276520514
0.2423982988,0.9243564543,-0.1667547531,-2.1653080564,0.7347954991
0.2423982988,0.9243564543,-0.1667547531,-2.1850105345,0.7419684835
0.2423982988,0.9243564543,-0.1667547531,-2.2048271921,0.7491711264
0.2423982988,0.9243564543,-0.1667547531,-2.2238172982,0.7536045257
0.2423982988,0.9243564543,-0.1667547531,-2.2413829119,0.753695299
0.2423982988,0.9243564543,-0.1667547531,-2.2609743147,0.7594274592
0.2423982988,0.9243564543,-0.1667547531,-2.2812126282,0.7667022911
0.2423982988,0.9243564543,-0.1667547531,-2.3015670367,0.7740072027
0.2423982988,0.9243564543,-0.1667547531,-2.3220379448,0.7813423185
0.2423982988,0.9243564543,-0.1667547531,-2.3426257572,0.7887077633
0.2423982988,0.9243564543,-0.1667547531,-2.3609360589,0.7904361112
0.2423982988,0.9243564543,-0.1667547531,-2.3789660068,0.7914274334
0.2423982988,0.9243564543,-0.1667547531,-2.3998628419,0.7988345779
0.2423982988,0.9243564543,-0.1667547531,-2.4208780736,0.8062723492
0.2423982988,0.9243564543,-0.1667547531,-2.4420121054,0.813740874
0.2423982988,0.9243564543,-0.1667547531,-2.4632653406,0.8212402794
0.2423982988,0.9243564543,-0.1667547531,-2.4842507471,0.8279913561
0.2423982988,0.9243564543,-0.1667547531,-2.5021005616,0.8283261503
0.2423982988,0.9243564543,-0.1667547531,-2.5212673438,0.8311784197
0.2423982988,0.9243564543,-0.1667547531,-2.5429520726,0.8387499254
0.2423982988,0.9243564543,-0.1667547531,-2.5647578831,0.8463527376
0.2423982988,0.9243564543,-0.1667547531,-2.5866851774,0.8539869857
0.2423982988,0.9243564543,-0.1667547531,-2.6087343578,0.8616527997
0.2423982988,0.9243564543,-0.1667547531,-2.6294597454,0.866827732
0.2423982988,0.9243564543,-0.1667547531,-2.6475325244,0.8672950657
0.2423982988,0.9243564543,-0.1667547531,-2.6677964334,0.8714264644
0.2423982988,0.9243564543,-0.1667547531,-2.6902824706,0.8791643866
0.2423982988,0.9243564543,-0.1667547531,-2.7128922545,0.8869343034
0.2423982988,0.9243564543,-0.1667547531,-2.7356261867,0.894736347
0.2423982988,0.9243564543,-0.1667547531,-2.7584846684,0.9025706503
0.2423982988,0.9243564543,-0.1667547531,-2.7790980399,0.9067605567
0.2423982988,0.9243564543,-0.1667547531,-2.7974419063,0.9073640072
