H0,omega_Q0,omega_R0,omega_m0,target,z
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-2.45e-08,0.3020408163
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-2.36e-08,0.3204081633
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-2.27e-08,0.3387755102
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-2.19e-08,0.3571428571
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-2.11e-08,0.3755102041
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-2.03e-08,0.393877551
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-1.96e-08,0.412244898
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-1.89e-08,0.4306122449
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-1.83e-08,0.4489795918
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-1.76e-08,0.4673469388
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-1.7e-08,0.4857142857
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-1.65e-08,0.5040816327
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-1.59e-08,0.5224489796
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-1.54e-08,0.5408163265
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-1.49e-08,0.5591836735
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-1.44e-08,0.5775510204
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-1.39e-08,0.5959183673
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-1.35e-08,0.6142857143
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-1.3e-08,0.6326530612
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-1.26e-08,0.6510204082
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-1.22e-08,0.6693877551
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-1.19e-08,0.687755102
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-1.15e-08,0.706122449
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-1.11e-08,0.7244897959
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-1.08e-08,0.7428571429
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-1.05e-08,0.7612244898
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-1.02e-08,0.7795918367
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-9.9e-09,0.7979591837
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-9.6e-09,0.8163265306
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-9.3e-09,0.8346938776
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-9e-09,0.8530612245
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-8.8e-09,0.8714285714
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-8.5e-09,0.8897959184
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-8.3e-09,0.9081632653
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-8e-09,0.9265306122
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-7.8e-09,0.9448979592
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-7.6e-09,0.9632653061
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-7.4e-09,0.9816326531
0.0715898516,-0.1541315077,0.9301404506,0.2239910571,-7.2e-09,1.0
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-3.87e-08,0.1
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-3.7e-08,0.1183673469
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-3.54e-08,0.1367346939
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-3.38e-08,0.1551020408
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-3.24e-08,0.1734693878
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-3.1e-08,0.1918367347
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-2.98e-08,0.2102040816
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-2.85e-08,0.2285714286
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-2.74e-08,0.2469387755
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-2.63e-08,0.2653061224
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-2.53e-08,0.2836734694
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-2.43e-08,0.3020408163
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-2.34e-08,0.3204081633
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-2.25e-08,0.3387755102
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-2.17e-08,0.3571428571
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-2.09e-08,0.3755102041
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-2.01e-08,0.393877551
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-1.94e-08,0.412244898
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-1.87e-08,0.4306122449
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-1.8e-08,0.4489795918
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-1.74e-08,0.4673469388
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-1.68e-08,0.4857142857
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-1.62e-08,0.5040816327
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-1.57e-08,0.5224489796
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-1.52e-08,0.5408163265
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-1.47e-08,0.5591836735
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-1.42e-08,0.5775510204
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-1.37e-08,0.5959183673
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-1.33e-08,0.6142857143
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-1.28e-08,0.6326530612
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-1.24e-08,0.6510204082
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-1.2e-08,0.6693877551
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-1.17e-08,0.687755102
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-1.13e-08,0.706122449
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-1.09e-08,0.7244897959
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-1.06e-08,0.7428571429
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-1.03e-08,0.7612244898
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-1e-08,0.7795918367
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-9.7e-09,0.7979591837
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-9.4e-09,0.8163265306
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-9.1e-09,0.8346938776
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-8.8e-09,0.8530612245
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-8.6e-09,0.8714285714
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-8.3e-09,0.8897959184
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-8.1e-09,0.9081632653
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-7.9e-09,0.9265306122
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-7.6e-09,0.9448979592
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-7.4e-09,0.9632653061
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-7.2e-09,0.9816326531
0.0715898516,-0.1583009565,0.928231009,0.2300699475,-7e-09,1.0
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-3.86e-08,0.1
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-3.68e-08,0.1183673469
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-3.52e-08,0.1367346939
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-3.36e-08,0.1551020408
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-3.22e-08,0.1734693878
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-3.08e-08,0.1918367347
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-2.96e-08,0.2102040816
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-2.83e-08,0.2285714286
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-2.72e-08,0.2469387755
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-2.61e-08,0.2653061224
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-2.51e-08,0.2836734694
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-2.41e-08,0.3020408163
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-2.32e-08,0.3204081633
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-2.23e-08,0.3387755102
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-2.15e-08,0.3571428571
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-2.07e-08,0.3755102041
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-1.99e-08,0.393877551
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-1.92e-08,0.412244898
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-1.85e-08,0.4306122449
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-1.78e-08,0.4489795918
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-1.72e-08,0.4673469388
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-1.66e-08,0.4857142857
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-1.6e-08,0.5040816327
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-1.55e-08,0.5224489796
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-1.5e-08,0.5408163265
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-1.44e-08,0.5591836735
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-1.4e-08,0.5775510204
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-1.35e-08,0.5959183673
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-1.31e-08,0.6142857143
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-1.26e-08,0.6326530612
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-1.22e-08,0.6510204082
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-1.18e-08,0.6693877551
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-1.15e-08,0.687755102
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-1.11e-08,0.706122449
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-1.07e-08,0.7244897959
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-1.04e-08,0.7428571429
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-1.01e-08,0.7612244898
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-9.8e-09,0.7795918367
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-9.5e-09,0.7979591837
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-9.2e-09,0.8163265306
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-8.9e-09,0.8346938776
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-8.7e-09,0.8530612245
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-8.4e-09,0.8714285714
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-8.1e-09,0.8897959184
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-7.9e-09,0.9081632653
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-7.7e-09,0.9265306122
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-7.5e-09,0.9448979592
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-7.2e-09,0.9632653061
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-7e-09,0.9816326531
0.0715898516,-0.1625085319,0.9263030978,0.2362054342,-6.8e-09,1.0
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-3.84e-08,0.1
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-3.66e-08,0.1183673469
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-3.5e-08,0.1367346939
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-3.35e-08,0.1551020408
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-3.2e-08,0.1734693878
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-3.06e-08,0.1918367347
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-2.94e-08,0.2102040816
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-2.81e-08,0.2285714286
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-2.7e-08,0.2469387755
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-2.59e-08,0.2653061224
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-2.49e-08,0.2836734694
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-2.39e-08,0.3020408163
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-2.3e-08,0.3204081633
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-2.21e-08,0.3387755102
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-2.12e-08,0.3571428571
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-2.04e-08,0.3755102041
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-1.97e-08,0.393877551
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-1.9e-08,0.412244898
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-1.83e-08,0.4306122449
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-1.76e-08,0.4489795918
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-1.7e-08,0.4673469388
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-1.64e-08,0.4857142857
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-1.58e-08,0.5040816327
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-1.53e-08,0.5224489796
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-1.47e-08,0.5408163265
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-1.42e-08,0.5591836735
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-1.38e-08,0.5775510204
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-1.33e-08,0.5959183673
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-1.29e-08,0.6142857143
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-1.24e-08,0.6326530612
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-1.2e-08,0.6510204082
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-1.16e-08,0.6693877551
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-1.13e-08,0.687755102
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-1.09e-08,0.706122449
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-1.05e-08,0.7244897959
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-1.02e-08,0.7428571429
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-9.9e-09,0.7612244898
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-9.6e-09,0.7795918367
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-9.3e-09,0.7979591837
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-9e-09,0.8163265306
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-8.7e-09,0.8346938776
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-8.5e-09,0.8530612245
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-8.2e-09,0.8714285714
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-8e-09,0.8897959184
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-7.7e-09,0.9081632653
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-7.5e-09,0.9265306122
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-7.3e-09,0.9448979592
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-7.1e-09,0.9632653061
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-6.9e-09,0.9816326531
0.0715898516,-0.1667547531,0.9243564543,0.2423982988,-6.7e-09,1.0
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-3.82e-08,0.1
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-3.64e-08,0.1183673469
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-3.48e-08,0.1367346939
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-3.33e-08,0.1551020408
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-3.18e-08,0.1734693878
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-3.04e-08,0.1918367347
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-2.91e-08,0.2102040816
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-2.79e-08,0.2285714286
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-2.68e-08,0.2469387755
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-2.57e-08,0.2653061224
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-2.47e-08,0.2836734694
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-2.37e-08,0.3020408163
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-2.27e-08,0.3204081633
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-2.19e-08,0.3387755102
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-2.1e-08,0.3571428571
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-2.02e-08,0.3755102041
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-1.95e-08,0.393877551
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-1.87e-08,0.412244898
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-1.81e-08,0.4306122449
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-1.74e-08,0.4489795918
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-1.68e-08,0.4673469388
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-1.62e-08,0.4857142857
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-1.56e-08,0.5040816327
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-1.5e-08,0.5224489796
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-1.45e-08,0.5408163265
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-1.4e-08,0.5591836735
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-1.35e-08,0.5775510204
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-1.31e-08,0.5959183673
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-1.26e-08,0.6142857143
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-1.22e-08,0.6326530612
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-1.18e-08,0.6510204082
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-1.14e-08,0.6693877551
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-1.11e-08,0.687755102
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-1.07e-08,0.706122449
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-1.03e-08,0.7244897959
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-1e-08,0.7428571429
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-9.7e-09,0.7612244898
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-9.4e-09,0.7795918367
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-9.1e-09,0.7979591837
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-8.8e-09,0.8163265306
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-8.5e-09,0.8346938776
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-8.3e-09,0.8530612245
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-8e-09,0.8714285714
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-7.8e-09,0.8897959184
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-7.5e-09,0.9081632653
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-7.3e-09,0.9265306122
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-7.1e-09,0.9448979592
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-6.9e-09,0.9632653061
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-6.7e-09,0.9816326531
0.0715898516,-0.1710401485,0.9223908111,0.2486493373,-6.5e-09,1.0
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-3.8e-08,0.1
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-3.63e-08,0.1183673469
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-3.46e-08,0.1367346939
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-3.31e-08,0.1551020408
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-3.16e-08,0.1734693878
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-3.02e-08,0.1918367347
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-2.89e-08,0.2102040816
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-2.77e-08,0.2285714286
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-2.66e-08,0.2469387755
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-2.55e-08,0.2653061224
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-2.44e-08,0.2836734694
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-2.35e-08,0.3020408163
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-2.25e-08,0.3204081633
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-2.16e-08,0.3387755102
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-2.08e-08,0.3571428571
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-2e-08,0.3755102041
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-1.92e-08,0.393877551
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-1.85e-08,0.412244898
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-1.78e-08,0.4306122449
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-1.72e-08,0.4489795918
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-1.65e-08,0.4673469388
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-1.59e-08,0.4857142857
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-1.54e-08,0.5040816327
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-1.48e-08,0.5224489796
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-1.43e-08,0.5408163265
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-1.38e-08,0.5591836735
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-1.33e-08,0.5775510204
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-1.29e-08,0.5959183673
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-1.24e-08,0.6142857143
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-1.2e-08,0.6326530612
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-1.16e-08,0.6510204082
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-1.12e-08,0.6693877551
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-1.08e-08,0.687755102
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-1.05e-08,0.706122449
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-1.01e-08,0.7244897959
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-9.8e-09,0.7428571429
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-9.5e-09,0.7612244898
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-9.2e-09,0.7795918367
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-8.9e-09,0.7979591837
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-8.6e-09,0.8163265306
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-8.3e-09,0.8346938776
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-8.1e-09,0.8530612245
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-7.8e-09,0.8714285714
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-7.6e-09,0.8897959184
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-7.3e-09,0.9081632653
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-7.1e-09,0.9265306122
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-6.9e-09,0.9448979592
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-6.7e-09,0.9632653061
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-6.5e-09,0.9816326531
0.0715898516,-0.1753652562,0.9204058957,0.2549593604,-6.3e-09,1.0
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-3.78e-08,0.1
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-3.61e-08,0.1183673469
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-3.44e-08,0.1367346939
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-3.29e-08,0.1551020408
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-3.14e-08,0.1734693878
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-3e-08,0.1918367347
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-2.87e-08,0.2102040816
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-2.75e-08,0.2285714286
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-2.63e-08,0.2469387755
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-2.52e-08,0.2653061224
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-2.42e-08,0.2836734694
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-2.32e-08,0.3020408163
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-2.23e-08,0.3204081633
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-2.14e-08,0.3387755102
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-2.06e-08,0.3571428571
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-1.98e-08,0.3755102041
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-1.9e-08,0.393877551
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-1.83e-08,0.412244898
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-1.76e-08,0.4306122449
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-1.69e-08,0.4489795918
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-1.63e-08,0.4673469388
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-1.57e-08,0.4857142857
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-1.52e-08,0.5040816327
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-1.46e-08,0.5224489796
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-1.41e-08,0.5408163265
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-1.36e-08,0.5591836735
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-1.31e-08,0.5775510204
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-1.27e-08,0.5959183673
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-1.22e-08,0.6142857143
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-1.18e-08,0.6326530612
0.0715898516,-0.1797306241,0.9184014305,0.2613291936,-1.14e-08,0.6510204082
