feature,target
5.575575575575575,5047.179150415171
5.595595595595595,5140.885928526293
5.615615615615615,5235.970226086401
5.635635635635635,5332.44707514548
5.655655655655655,5430.331616005692
5.675675675675675,5529.639097607307
5.6956956956956954,5630.384877914623
5.7157157157157155,5732.5844243018955
5.7357357357357355,5836.253313939265
5.7557557557557555,5941.407234178677
5.7757757757757755,6048.061982939813
5.7957957957957955,6156.233469096015
5.8158158158158155,6265.937712860208
5.8358358358358355,6377.190846170831
5.8558558558558556,6490.00911307776
5.875875875875876,6604.408870128232
5.895895895895896,6720.4065867527725
5.915915915915916,6838.018845651127
5.935935935935936,6957.262343178173
5.955955955955956,7078.153889729861
5.975975975975976,7200.710410129131
5.995995995995996,7324.948944011837
6.016016016016017,7450.886646212694
6.0360360360360374,7578.540787151148
6.0560560560560575,7707.928753217376
6.0760760760760775,7839.068047158162
6.0960960960960975,7971.976288462838
6.1161161161161175,8106.671213749209
6.1361361361361375,8243.170677149476
6.1561561561561575,8381.492650696167
6.1761761761761775,8521.655224708054
6.1961961961961975,8663.676608176092
6.216216216216218,8807.57512914933
6.236236236236238,8953.369235120848
6.256256256256258,9101.077493413679
6.276276276276278,9250.71859156673
6.296296296296298,9402.311337720714
6.316316316316318,9555.874661004083
6.336336336336338,9711.427611918927
6.356356356356358,9868.989362726934
6.376376376376378,10028.579207835288
6.396396396396398,10190.216564182614
6.416416416416418,10353.920971624893
6.436436436436438,10519.712093321388
6.456456456456458,10687.60971612058
6.476476476476478,10857.633750946074
6.496496496496498,11029.804233182544
6.516516516516518,11204.141323061656
6.536536536536538,11380.665306047984
6.556556556556558,11559.39659322494
6.576576576576578,11740.355721680706
6.596596596596598,11923.56335489415
6.616616616616618,12109.040283120758
6.636636636636638,12296.80742377856
6.656656656656658,12486.885821834056
6.676676676676678,12679.296650188133
6.696696696696698,12874.061210062006
6.716716716716718,13071.200931383124
6.736736736736738,13270.737373171123
6.756756756756758,13472.69222392372
6.776776776776778,13677.087302002667
6.796796796796798,13883.944556019658
6.816816816816818,14093.286065222264
6.836836836836838,14305.134039879855
6.856856856856858,14519.510821669526
6.876876876876878,14736.438884062023
6.896896896896898,14955.940832707676
6.916916916916918,15178.039405822308
6.936936936936938,15402.757474573182
6.956956956956958,15630.118043464905
6.976976976976978,15860.144250725372
6.996996996996998,16092.85936869168
7.017017017017018,16328.286804196057
7.037037037037038,16566.4500989518
7.057057057057058,16807.372929939174
7.077077077077078,17051.079109791364
7.097097097097098,17297.592587180385
7.117117117117118,17546.937447203018
7.137137137137138,17799.137911766724
7.157157157157158,18054.21833997558
7.177177177177178,18312.2032285162
7.197197197197198,18573.117212043664
7.217217217217218,18836.985063567445
7.237237237237238,19103.831694837325
7.257257257257258,19373.68215672932
7.277277277277278,19646.56163963164
7.297297297297298,19922.495473830557
7.317317317317318,20201.50912989638
7.337337337337338,20483.628219069364
7.357357357357358,20768.87849364562
7.377377377377378,21057.285847363073
7.397397397397398,21348.876315787344
7.417417417417418,21643.676076697724
7.437437437437438,21941.711450473074
7.457457457457458,22243.00890047775
7.477477477477478,22547.595033447535
7.497497497497498,22855.496599875554
7.517517517517518,23166.740494398222
7.537537537537538,23481.353756181143
7.557557557557558,23799.363569305064
7.577577577577578,24120.797263151773
7.5975975975975985,24445.682312790042
7.6176176176176185,24774.04633936155
7.6376376376376385,25105.917110466806
7.6576576576576585,25441.322540551068
7.6776776776776785,25780.290691290287
7.6976976976976985,26122.849771977017
7.7177177177177185,26469.028139906357
7.7377377377377385,26818.854300761846
7.7577577577577586,27172.356909001424
7.777777777777779,27529.564768243337
7.797797797797799,27890.50683165207
7.817817817817819,28255.21220232427
7.837837837837839,28623.710133674675
7.857857857857859,28996.03002982203
7.877877877877879,29372.20144597504
7.897897897897899,29752.254088818238
7.917917917917919,30136.21781689799
7.937937937937939,30524.122641008355
7.957957957957959,30915.99872457705
7.977977977977979,31311.87638405135
7.997997997997999,31711.78608928402
8.018018018018019,32115.75846391928
8.038038038038039,32523.82428577864
8.058058058058059,32936.01448724693
8.078078078078079,33352.36015565816
8.098098098098099,33772.89253368147
8.118118118118119,34197.64301970704
8.138138138138139,34626.64316823202
8.158158158158159,35059.92469024648
8.178178178178179,35497.519453619316
8.198198198198199,35939.459483484155
8.218218218218219,36385.776962625336
8.238238238238239,36836.504231863764
8.258258258258259,37291.6737904429
8.278278278278279,37751.31829641465
8.298298298298299,38215.47056702531
8.318318318318319,38684.16357910148
8.338338338338339,39157.43046943597
8.358358358358359,39635.304535173804
8.378378378378379,40117.81923419803
8.398398398398399,40605.00818551575
8.418418418418419,41096.90516964397
8.438438438438439,41593.54412899559
8.458458458458459,42094.959168265275
8.478478478478479,42601.18455481541
8.498498498498499,43112.25471906202
8.518518518518519,43628.20425486068
8.538538538538539,44149.06791989249
8.558558558558559,44674.88063604994
8.578578578578579,45205.67748982286
8.598598598598599,45741.49373268437
8.618618618618619,46282.36478147677
8.63863863863864,46828.32621879747
8.65865865865866,47379.41379338495
8.67867867867868,47935.663420504636
8.6986986986987,48497.11118233486
8.71871871871872,49063.7933283528
8.73873873873874,49635.74627572035
8.75875875875876,50213.00660967008
8.77877877877878,50795.611083891185
8.7987987987988,51383.596620915356
8.81881881881882,51977.000312502765
8.83883883883884,52575.85942002794
8.85885885885886,53180.211374865714
8.87887887887888,53790.09377877717
8.8988988988989,54405.544404295535
8.91891891891892,55026.60119511209
8.93893893893894,55653.302266462146
8.95895895895896,56285.68590551095
8.97897897897898,56923.79057173961
8.998998998999,57567.654897331005
9.01901901901902,58217.317687555726
9.03903903903904,58872.817921158
9.05905905905906,59534.194750741604
9.07907907907908,60201.487503155826
9.0990990990991,60874.735679881356
9.11911911911912,61553.978957416206
9.13913913913914,62239.25718766167
9.15915915915916,62930.610398308236
9.17917917917918,63628.078793221495
9.1991991991992,64331.70275282809
9.21921921921922,65041.5228345016
9.23923923923924,65757.57977294856
9.25925925925926,66479.91448059423
9.27927927927928,67208.56804796873
9.2992992992993,67943.58174409276
9.31931931931932,68684.99701686366
9.33933933933934,69432.85549344125
9.35935935935936,70187.19898063385
9.37937937937938,70948.06946528412
9.3993993993994,71715.50911465503
9.41941941941942,72489.56027681577
9.43943943943944,73270.26548102769
9.45945945945946,74057.6674381302
9.47947947947948,74851.80904092672
9.4994994994995,75652.7333645706
9.51951951951952,76460.48366695108
9.53953953953954,77275.1033890791
9.55955955955956,78096.63615547334
9.57957957957958,78925.12577454615
9.5995995995996,79760.6162389894
9.61961961961962,80603.15172616045
9.63963963963964,81452.77659846804
9.65965965965966,82309.53540375832
9.67967967967968,83173.47287570061
9.6996996996997,84044.63393417347
9.71971971971972,84923.06368565056
9.73973973973974,85808.80742358658
9.75975975975976,86701.91062880318
9.77977977977978,87602.41896987491
9.7997997997998,88510.37830351513
9.81981981981982,89425.83467496197
9.83983983983984,90348.83431836416
9.85985985985986,91279.42365716706
9.87987987987988,92217.64930449857
9.8998998998999,93163.55806355501
9.91991991991992,94117.19692798707
9.93993993993994,95078.61308228571
9.95995995995996,96047.85390216816
9.97997997997998,97024.96695496379
10.0,98010.0
