feature,target
5.195195195195195,1.4670641662757105
5.215215215215215,1.5273449049780106
5.235235235235235,1.5638170726807088
5.255255255255255,1.575717181262046
5.275275275275275,1.562667827782966
5.295295295295295,1.524686650489002
5.315315315315315,1.4621890298909428
5.335335335335335,1.3759844451541683
5.355355355355355,1.2672664972266017
5.375375375375375,1.1375967118840153
5.395395395395395,0.9888823365344828
5.415415415415415,0.8233484425730874
5.435435435435435,0.6435047387175636
5.455455455455455,0.45210758854834054
5.475475475475475,0.2521178059676626
5.495495495495495,0.04665487413703485
5.515515515515515,-0.16105170456737103
5.535535535535535,-0.36771316899045825
5.555555555555555,-0.5700335722094396
5.575575575575575,-0.7647623426193543
5.595595595595595,-0.9487464949605197
5.615615615615615,-1.1189816528887344
5.635635635635635,-1.2726610578809254
5.655655655655655,-1.407221765800816
5.675675675675675,-1.5203872719843958
5.6956956956956954,-1.6102058576967757
5.7157157157157155,-1.6750840145087438
5.7357357357357355,-1.7138143775988186
5.7557557557557555,-1.7255976830799968
5.7757757757757755,-1.7100583568939138
5.7957957957957955,-1.6672534421788987
5.8158158158158155,-1.5976746767525511
5.8358358358358355,-1.502243640807409
5.8558558558558556,-1.3823000053825267
5.875875875875876,-1.2395830228839713
5.895895895895896,-1.07620651010689
5.915915915915916,-0.8946276800981171
5.935935935935936,-0.6976102800696669
5.955955955955956,-0.4881825867778984
5.975975975975976,-0.2695908967655336
5.995995995995996,-0.045249225189903874
6.016016016016017,0.18131400765512307
6.0360360360360374,0.4065114696950748
6.0560560560560575,0.6267537175547488
6.0760760760760775,0.8385064048076919
6.0960960960960975,1.0383469862813268
6.1161161161161175,1.2230200088721745
6.1361361361361375,1.389490096080395
6.1561561561561575,1.5349917646370976
6.1761761761761775,1.6570752567622993
6.1961961961961975,1.753647630120452
6.216216216216218,1.8230084185781212
6.236236236236238,1.863879259354955
6.256256256256258,1.8754269748424914
6.276276276276278,1.8572796988234612
6.296296296296298,1.8095357454848096
6.316316316316318,1.7327650337834772
6.336336336336338,1.6280029975990553
6.356356356356358,1.4967370318254154
6.376376376376378,1.340885644207082
6.396396396396398,1.1627706003976135
6.416416416416418,0.9650824635094671
6.436436436436438,0.7508400374902658
6.456456456456458,0.5233443242343393
6.476476476476478,0.28612769576344144
6.496496496496498,0.04289906356791467
6.516516516516518,-0.2025141040684384
6.536536536536538,-0.44622601040265664
6.556556556556558,-0.6843540565007789
6.576576576576578,-0.9130806912598177
6.596596596596598,-1.1287145999724963
6.616616616616618,-1.3277502508859242
6.636636636636638,-1.5069248395775097
6.656656656656658,-1.6632717068201675
6.676676676676678,-1.7941693564506513
6.696696696696698,-1.897385264864192
6.716716716716718,-1.9711137521753272
6.736736736736738,-2.014007275632364
6.756756756756758,-2.025200607171651
6.776776776776778,-2.004327467489149
6.796796796796798,-1.951529306975451
6.816816816816818,-1.8674560474618627
6.836836836836838,-1.7532587260138988
6.856856856856858,-1.6105741109693519
6.876876876876878,-1.4415014889972144
6.896896896896898,-1.2485719480921904
6.916916916916918,-1.034710603085655
6.936936936936938,-0.8031923254767566
6.956956956956958,-0.5575916462867526
6.976976976976978,-0.3017275974605476
6.996996996996998,-0.03960434247548681
7.017017017017018,0.22465148115712846
7.037037037037038,0.48685572712293496
7.057057057057058,0.7428329905411127
7.077077077077078,0.9884830942292215
7.097097097097098,1.2198467523759629
7.117117117117118,1.4331693602143714
7.137137137137138,1.624961882332586
7.157157157157158,1.792057852844415
7.177177177177178,1.93166555720913
7.197197197197198,2.041414537222189
7.217217217217218,2.119395646532718
7.237237237237238,2.1641939826832917
7.257257257257258,2.174914131607056
7.277277277277278,2.151197280059931
7.297297297297298,2.093229878753494
7.317317317317318,2.001743671994861
7.337337337337338,1.878007046338604
7.357357357357358,1.7238077889481886
7.377377377377378,1.5414274838506694
7.397397397397398,1.333607908848491
7.417417417417418,1.1035099253607554
7.437437437437438,0.8546654758082632
7.457457457457458,0.5909234163389457
7.477477477477478,0.3163900148585918
7.497497497497498,0.035365033794952545
7.517517517517518,-0.24772560771298144
7.537537537537538,-0.5283995377209696
7.557557557557558,-0.8021889037248865
7.577577577577578,-1.0647114895009795
7.5975975975975985,-1.3117408446016494
7.6176176176176185,-1.539274304387111
7.6376376376376385,-1.7435978062458124
7.6576576576576585,-1.9213464530294861
7.6776776776776785,-2.069559837068885
7.6976976976976985,-2.1857312165348417
7.7177177177177185,-2.267849729197722
7.7377377377377385,-2.3144349354021854
7.7577577577577586,-2.3245631006790792
7.777777777777779,-2.297884757028486
7.797797797797799,-2.234633218525722
7.817817817817819,-2.1356238693855234
7.837837837837839,-2.002244188724269
7.857857857857859,-1.8364346236727886
7.877877877877879,-1.6406605688671045
7.897897897897899,-1.4178758533406532
7.917917917917919,-1.1714782731606133
7.937937937937939,-0.9052578375736077
7.957957957957959,-0.6233385158486742
7.977977977977979,-0.3301143794720791
7.997997997997999,-0.030181128087539488
8.018018018018019,0.271735933978053
8.038038038038039,0.5708563419345896
8.058058058058059,0.8624201626830537
8.078078078078079,1.141763736426416
8.098098098098099,1.404394262569975
8.118118118118119,1.6460620372286336
8.138138138138139,1.8628291812133757
8.158158158158159,2.0511337475818587
8.178178178178179,2.2078481659986515
8.198198198198199,2.330331066258355
8.218218218218219,2.416471624104827
8.238238238238239,2.464725687398923
8.258258258258259,2.4741430679822116
8.278278278278279,2.444385522283469
8.298298298298299,2.3757350896730722
8.318318318318319,2.269092609499524
8.338338338338339,2.1259663932487727
8.358358358358359,1.948451184888017
8.378378378378379,1.7391976977003127
8.398398398398399,1.5013731673028146
8.418418418418419,1.2386135056387715
8.438438438438439,0.9549677771989052
8.458458458458459,0.6548358443464806
8.478478478478479,0.3429001413380647
8.498498498498499,0.024052634593946274
8.518518518518519,-0.2966818916533756
8.538538538538539,-0.6142250213920927
8.558558558558559,-0.9235251166548859
8.578578578578579,-1.219637677957987
8.598598598598599,-1.497804377054573
8.618618618618619,-1.7535294989081953
8.63863863863864,-1.9826525651836657
8.65865865865866,-2.181415966656573
8.67867867867868,-2.3465265059709712
8.6986986986987,-2.47520984403442
8.71871871871872,-2.5652569516476116
8.73873873873874,-2.615061791072067
8.75875875875876,-2.6236495882483695
8.77877877877878,-2.5906952031817343
8.7987987987988,-2.516531261320604
8.81881881881882,-2.402145870131774
8.83883883883884,-2.2491699099789932
8.85885885885886,-2.059854054229571
8.87887887887888,-1.8370358376087605
8.8988988988989,-1.5840972515725003
8.91891891891892,-1.3049134983121486
8.93893893893894,-1.003793678474927
8.95895895895896,-0.6854143194542909
8.97897897897898,-0.35474676902568913
8.998998998999,-0.016979581234666856
9.01901901901902,0.3225628939077898
9.03903903903904,0.6585044396302309
9.05905905905906,0.9855020975147329
9.07907907907908,1.298331140684409
9.0990990990991,1.591968543725231
9.11911911911912,1.8616736159898952
9.13913913913914,2.103064504213701
9.15915915915916,2.31218933041906
9.17917917917918,2.4855908110285365
9.1991991991992,2.620363301759978
9.21921921921922,2.714201328750835
9.23923923923924,2.7654387976821297
9.25925925925926,2.7730782174201893
9.27927927927928,2.736809430620473
9.2992992992993,2.6570175084073715
9.31931931931932,2.534779637072929
9.33933933933934,2.3718509990328753
9.35935935935936,2.1706398252806354
9.37937937937938,1.9341719695059352
9.3993993993994,1.6660455221339154
9.41941941941942,1.3703761430965595
9.43943943943944,1.051733942584205
9.45945945945946,0.7150728769037417
9.47947947947948,0.36565374964543945
9.4994994994995,0.008962014610037605
9.51951951951952,-0.3493783353871264
9.53953953953954,-0.7036934421123741
9.55955955955956,-1.048349419799039
9.57957957957958,-1.3778419348660298
9.5995995995996,-1.686884103191057
9.61961961961962,-1.970491301482954
9.63963963963964,-2.224061532525726
9.65965965965966,-2.443450049107222
9.67967967967968,-2.6250370273506616
9.6996996996997,-2.7657871856570777
9.71971971971972,-2.8633003689425776
9.73973973973974,-2.9158522574248664
9.75975975975976,-2.922424512724302
9.77977977977978,-2.8827238391093313
9.7997997997998,-2.797189611756245
9.81981981981982,-2.666989904175764
9.83983983983984,-2.4940059306413542
9.85985985985986,-2.2808051036283654
9.87987987987988,-2.0306030880104897
9.8998998998999,-1.7472154101609514
9.91991991991992,-1.4349993483418289
9.93993993993994,-1.0987869881278778
9.95995995995996,-0.743810470554239
9.97997997997998,-0.375620588858134
10.0,-7.34788079488412e-15
